source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,mission_statement,notes
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,46,26,590.156,IL,Northwestern University The Feinberg School of Medicine,Northwestern University The Feinberg School of Medicine,"Our mission is to impact the practice of medicine through discovery and education to improve human health. Our vision is to achieve this mission through continuous quality improvement. The pursuit of excellence requires a learning organization grounded in leadership, innovation, and compassionate care that can translate new knowledge into better human health. These attributes are interwoven by professionalism dedicated to teamwork, collegiality, and social and intellectual curiosity. Such values promote the best interests of medicine and further strengthen our social contract with the community we serve.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,47,26,421.148,IL,Rush Medical College of Rush University Medical Center,Rush Medical College of Rush University Medical Center,"Rush Medical College (RMC) is one of three colleges within Rush University (RU), the academic arm of the Rush University System for Health (RUSH). The missions of RMC and RU have been adopted in support of RUSH's mission, which is to improve the health of the individuals and diverse communities we serve through the integration of outstanding patient care, education, research, and community partnerships. Rush University champions a learning environment in health and biomedical sciences through collaboration, education, research, and equity for our students, faculty, staff, and the communities we serve. RMC's mission is to nurture, through a supportive and dynamic learning community, the development of empathic, proficient physicians dedicated to continuous learning, innovation, and excellence in clinical practice, education, research, and service. RMC seeks to interview and matriculate applicants who have demonstrated their alignment with the various Rush mission statements through their direct patient care experiences, longitudinal commitments to service, leadership and extracurricular activities, and research endeavors.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,48,26,387.139,IL,Southern Illinois University School of Medicine,Southern Illinois University School of Medicine,"The mission of the SIU School of Medicine is to optimize the health of the people of central and southern Illinois through education, patient care, research and service to the community. With a Vision of Better health for all.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,49,28,275.155,IL,University of Chicago Division of the Biological Sciences The Pritzker School of Medicine,University of Chicago Division of the Biological Sciences The Pritzker School of Medicine,"At the University of Chicago, in an atmosphere of interdisciplinary scholarship and discovery, the Pritzker School of Medicine is dedicated to inspiring diverse students of exceptional promise to become leaders and innovators in science and medicine for the betterment of humanity. --- Our mission statement is an expression of our core purpose and educational philosophy. In particular, it highlights the value we place on service, leadership, and the creation of new knowledge. These values guide both our admissions process and the education that Pritzker students receive. We view our students as future leaders who will make an impact in healthcare and science and are committed to ensuring that our students are well-positioned to successfully pursue the next phase of their training and careers. Our Phoenix Curriculum emphasizes the relationship between the basic/clinical sciences and community/population health while providing students with ample time for self-directed learning, research, community engagement, and training in health equity and medical ethics, while accelerating entry into the clinical clerkships. During phase two of the curriculum, Pritzker students complete the majority of their clinical training at UChicago Medicine (UCM), the only tertiary care center on the South Side of Chicago. UCM, nationally recognized by the AAMC for sustained commitment to community engagement, partnership, and collaboration, has a primary service area where poverty is over double the state level. Additionally, our students lead numerous community- based initiatives throughout Chicago, including six free clinics that primarily serve uninsured patients.Our Admissions Committee values applicants whose personal mission within medicine includes health justice, equitable delivery of healthcare, and service to underserved and marginalized communities. Our students carry this mission beyond their medical school years, and the majority of our students plan to care primarily for underserved populations during their careers in medicine ( 2025 AAMC Graduation Questionnaire). Our students are also deeply invested in scholarship and discovery, with access to world- renowned, interdisciplinary faculty mentors and experts in basic/translational science, health services/data science, community health, global health, medical education, and clinical research. 100% of our students complete a mentored research project, and faculty and students are supported in scholarship and discovery through focused, funded, and longitudinal research experiences embedded within the core curriculum. At the Pritzker School of Medicine, medical students are valued members of our community. Our robust advising and mentorship structure, commitment to student wellbeing and vitality, and atmosphere of collaboration, support, and excellence ensure that the Pritzker medical student is poised to help shape the future of medicine.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,50,30,284.156,IL,University of Illinois College of Medicine,University of Illinois College of Medicine,"To advance health for everyone through outstanding education, research, clinical care, and social responsibility. Mission in Action: We achieve this mission through an innovative and evolving curriculum that integrates the basic, clinical and social sciences, and through a learning environment that emphasizes self-directed, individualized and experiential learning on three three vibrant campuses that are strategically located to serve the communities of interest for our mission. We prepare our graduates to provide compassionate patient care; to demonstrate effective inter-professional collaboration, leadership and advocacy in health care; to provide care for underserved urban and rural populations; and to translate research discoveries into clinical practice. Our large network of graduates serve in a variety of academic, public, private, rural, and urban communities. Our mission-informed admissions process embraces holistic review where equal consideration is given to experiences, attributes, and metrics and because of our emphasis on our mission we are able to select a cohort of students each year that is broadly diverse with richly varied passions. Our curriculum, educational support, student affairs, and financial aid teams are poised to provide individualized attention for all of our students. To prepare you for your medical career, our curriculum: • helps you make powerful connections between the fundamentals of scientific knowledge and the decision-making of patient care • ensures that you have plenty of skills practice including patient interviewing, clinical reasoning, forming differential diagnoses, and choosing among treatment options • teaches you the problem-solving skills and study skills that will prepare you for the life- long professional skill of medical inquiry • engages in a continuous dialog about developing your professional identity and voice, gaining perspective on patients ’ micro and macro barriers to receiving care, and placing medical treatment in the context of health of individuals, families, and communities The College of Medicine recognizes that physicians-in-training must learn how to be effective members of interdisciplinary clinical teams; how to search for up-to-date, credible, professional sources of medical information; and how to navigate the changing landscape of healthcare delivery. The Illinois Medicine Curriculum is the product of our community ’ s collaborative design process that includes students, faculty who teach medical sciences, faculty who teach clinical medicine, medical education scholars, instructional designers, and experts in assessment and evaluation. It is characterized by • case-based learning as its core • teaching of basic sciences with clinical applications • maximization of active learning • integrated career development and exploration",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,51,30,115.148,IN,Indiana University School of Medicine,Indiana University School of Medicine,"At IU School of Medicine, we are committed to creating an environment where every member of our academic community can excel. We are unified by our mission to improve the health of every Hoosier community we serve through excellence in education, research, and clinical care. Our work and decisions are guided by that mission, our values and the enduring principles of the Hippocratic Oath. By upholding these values, we foster a culture of mutual respect, collaboration, and academic rigor - ensuring that excellence remains at the heart of everything we do. The goal of the Indiana University School of Medicine is the education of physicians, scientists, and other health professionals in an intellectually rich environment with research as its scientific base. In education, we are committed to imparting a fundamental understanding of both clinical practice and the basic scientific knowledge upon which it rests, to provide a firm foundation for lifelong learning. In research, we are committed to the advancement of knowledge. In patient care, we are committed to the highest standards of medical practice in an atmosphere of respect and empathy for our patients. Education, research, and delivery of health care are inseparable components of our mission. Excellence can only be achieved when all components are of highest quality, well integrated, and mutually supportive.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,52,30,90.139,KS,University of Kansas School of Medicine,University of Kansas School of Medicine,"To improve lives and communities in Kansas and beyond through innovation in education, research and health care.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,53,30,56.131,KY,University of Kentucky College of Medicine,University of Kentucky College of Medicine,"The University of Kentucky College of Medicine promotes an environment that encourages excellence in education, access to high-quality health care, and transformative research to improve the health and wellness of Kentuckians and beyond.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,54,32,590.155,KY,University of Louisville School of Medicine,University of Louisville School of Medicine,"School of Medicine Mission Statement Improve the health and vitality of our community, our commonwealth, and our world by educating the next generation of physicians and scientists, providing high-quality compassionate care, pursuing transformative research, forging strategic partnerships, and striving for inclusive excellence. School of Medicine Vision Statement Demonstrate and be recognized for excellence and leadership in education, research, clinical care, innovative partnerships, and diversity, equity & inclusion.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,55,32,538.147,LA,Louisiana State University School of Medicine in New Orleans,Louisiana State University School of Medicine in New Orleans,"The LSU School of Medicine is dedicated to providing the opportunity for an excellent medical education to all applicants who are prepared to benefit from its curriculum and instruction. To this end, the Admissions Committee will strive to recruit and admit residents from Louisiana from every geographic, economic, social, and cultural dimension of the state of Louisiana and also other states within the country.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,56,32,405.139,LA,Louisiana State University School of Medicine in Shreveport,Louisiana State University School of Medicine in Shreveport,"The primary mission of Louisiana State University Health Shreveport (LSUHS) is to teach, heal, and discover, in order to advance the wellbeing of the region and beyond. LSUHS comprises the Schools of Medicine, Graduate Studies, and Allied Health Professions in Shreveport. In implementing its mission, LSUHS is committed to: - Educating physicians, scientists, and residents for healthcare service, teaching and research. - Providing state-of-the-art clinical care, including tertiary services, to an enlarging and diverse regional base of patients. - Achieving distinction and international recognition for basic science and clinical research programs that contribute to the practice in science and medicine. - Supporting the region and the State in economic growth and prosperity by utilizing research and knowledge to engage in productive partnerships with the private sector. - Fostering a culture that promotes mutual respect for all.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,57,32,362.130,LA,Tulane University School of Medicine,Tulane University School of Medicine,We improve human health and foster healthy communities through discovery and translation of the best science into clinical practice and education; to deliver the highest quality patient care and prepare the next generation of distinguished clinical and scientific leaders.,
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,58,34,311.155,MA,Boston University Aram V. Chobanian & Edward Avedisian School of Medicine,Boston University Aram V. Chobanian & Edward Avedisian School of Medicine,"Boston University Chobanian & Avedisian School of Medicine is dedicated to the educational, intellectual, professional, and personal development of a diverse group of exceptional students, trainees, and faculty who are deeply committed to the study and to the practice of medicine, to biomedical research, and to the health of the public. We, as a community, place great value on excellence, integrity, service, social justice, collegiality, equality of opportunity, and interdisciplinary collaboration. Chobanian & Avedisian SOM is a social justice medical school. This emphasis on social justice is evident in our curriculum and extra-curricular activities for students, in our faculty ’ s areas of research and expertise, and in the patients we take care of. Curriculum and Student Activities Our curriculum was updated several years ago to emphasize patient context and social determinants of health. In the classroom, our patients are never simply a patient with a disease, they are a person with a family who lives in a specific place and does a certain type of work … in the clinical setting, our students learn to address each patient ’ s upstream health needs as well as their acute medical needs; because we ’ ve learned that the best medical care in the world will fail to make patients healthier if they still lack food, housing, etc. Outside the classroom, our students ’ most common activity is to participate in some of the 17 or so service learning groups, which range from the “ Outreach Van ” street medicine initiative to the “ Teen and Tot ” facilitated support group for young parents to the Socially Responsible Surgery Club which allows students to visit surgical patients pre-discharge to ensure their understanding of their surgical problem and procedure and plan for follow-up. Faculty Research and Expertise A unique feature of our social justice medical school is that we are in the context of a Tier 1 research university. While our research enterprise is very broad, you see the social justice mission thriving there as well. Examples include the Grayken Center for Addiction, which supports research, education and treatment in addition medicine, in the Health/Care Disparities Research Program within internal medicine, and the Boston SOAR (Surgical Outcomes Analysis and Research) which investigates inequalities in surgical care. 85% of our medical students engage in Research during their time at Chobanian & Avedisian SOM. Patient Population Chobanian & Avedisian SOM ’ s primary teaching hospital is Boston Medical Center, which serves a primarily under-served and extraordinarily diverse patient population. More than half of our patients are from vulnerable populations who rely on Medicaid and/or medicare for their health insurance; and 32% don ’ t speak English as their primary language. Through our 12 affiliated neighborhood health centers, we reach deep into the communities of Boston to find the patients that need us the most.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,59,34,250.147,MA,Harvard Medical School,Harvard Medical School,"To nurture a diverse, inclusive community dedicated to alleviating suffering and improving health and well-being for all through excellence in teaching and learning, discovery and scholarship, and service and leadership. For more information about our Culture & Community Values, please visit our website: https://hms.harvard.edu/about-hms/campus-culture/mission-community-values",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,60,36,356.156,MA,Tufts University School of Medicine,Tufts University School of Medicine,"The mission of Tufts University School of Medicine is to educate a diverse body of students and advance medical knowledge in a dynamic and collaborative environment. We seek to foster the development of dedicated clinicians, scientists, public health professionals, and educators who will have a sustained positive impact on the health of individuals, communities, and the world. To achieve the goals of our mission statement, our faculty, students and staff demonstrate our commitment to the following core values in all that we do: Commitment to Excellence To cultivate a perpetual spirit of inquiry and creativity, leading to outstanding evidence- based health care, rigorous research and scholarship, and inspired teaching. Commitment to Humanism To relieve suffering and improve quality of life. To treat all people with compassion, respecting human dignity and autonomy. Commitment to Social Responsibility To serve and advocate for all people, especially underserved and vulnerable patients and populations, by addressing social determinants of health, health equity, social justice, and stewardship of social resources. Commitment to Professionalism To act in accordance with the highest standards of integrity, demonstrating personal accountability and resilience, collegiality and teamwork, and the pursuit of lifelong learning. Tufts University School of Medicine embraces diversity in the broadest form, including racial, ethnic, religious, socioeconomic, geographic diversity, as well as diversity in gender and sexual orientation. We believe that inclusive excellence is an essential practice in the creation of a teaching and learning environment that promotes quality, excellence, and equity as core values among our future physicians, scientists and public health advocates; a workforce equipped with the knowledge and skill needed to address the range of health challenges facing our increasingly diverse patient population and their communities.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,61,38,293.155,MA,University of Massachusetts T.H. Chan School of Medicine,University of Massachusetts T.H. Chan School of Medicine,"The mission of UMass Chan Medical School is to advance the health and well-being of the people of the commonwealth and the world through pioneering advances in education, research and health care delivery. The UMass Chan Medical School Office of Admissions is committed to employing the most effective and evidence-based methods to recruit and matriculate future physicians and scientists who will provide the highest quality medical care for our communities in keeping with the mission of the T.H. Chan School of Medicine. Our graduates will contribute in a meaningful way to the elimination of health care disparities and the establishment of health equity in Massachusetts and beyond. Our Office of Admissions advances the mission of UMass Chan by applying a mission aligned review process to every eligible application. We place the highest value on applicant characteristics that reflect our institutional commitments such as commitment to health equity, diversity and inclusion, and service to the community. Our VISTA curriculum has an innovative, integrated structure based on foundational, clinical and health systems sciences. The longitudinal focus topics of health equity, societal forces in health and disease and health systems science are woven into all courses and rotations. At UMass Chan, we believe that patients are whole people, not just a collection of organ systems, and must be seen in the context of their lives. Student and health care provider wellness is highly prioritized as evidenced by the “ WIN ” week which appears at the end of each foundational block. WIN stands for “ What I Need ” and is an opportunity for students to rest, focus on health and expose themselves to educational enrichment. Our clinical training sites are located across the commonwealth with housing provided where indicated, offering a rich clinical training experience for our learners. In the Exploration Phase, students participate in 12 -week integrated units that ensure exposure to inpatient and ambulatory environments in both acute care and chronic disease management. Our Horizons phase focuses on advanced clinical skills and preparation for residency. A unique feature of the VISTA curriculum which is closely aligned with the UMass Chan mission is our pathways. At the main campus in Worcester MA, students will select a pathway for educational focus during their early clinical learning time. These pathways range from “ Entrepreneurship Biomedical Innovation and Design ” to “ Structural Inequity, Advocacy and Justice ”. There are two UMass Chan Medical School regional campuses each with their own pathway focus. At our PURCH program at Baystate Health systems, students focus on Population-based Urban and Rural Community Health. Our LEAD@Lahey program at Lahey Health focuses on leadership, innovation, and Health Systems Science. The T.H. Chan School of Medicine mission is woven into everything we do.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,62,38,250.147,MD,Johns Hopkins University School of Medicine,Johns Hopkins University School of Medicine,"The mission of the Johns Hopkins School of Medicine is to prepare physicians to practice compassionate clinical medicine of the highest standard and to identify and solve fundamental questions in the mechanisms, prevention and treatment of disease, in health care delivery and in the basic sciences.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,63,38,189.139,MD,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,"The Uniformed Services University School of Medicine trains Army, Navy, Air Force, Coast Guard, and PHS physicians, public health practitioners, psychologists, and biomedical scientists to support our nation ’ s military and public health systems, the National Security and Defense Strategies of the United States, and the readiness of our Uniformed Services. As the Leadership Academy of Military Medicine, we prepare our students to become outstanding clinical practitioners, researchers, and leaders.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,64,38,146.130,MD,University of Maryland School of Medicine,University of Maryland School of Medicine,"We pursue excellence across biomedical research, education, and patient care to advance health equity and wellness for people in Baltimore, the State of Maryland, and around the world. Together, we work to solve generational health challenges and make lasting contributions to the betterment of our diverse and interconnected communities.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,65,40,572.155,MI,Central Michigan University College of Medicine,Central Michigan University College of Medicine,"Mission The Central Michigan University (CMU) College of Medicine educates diverse students and trains culturally competent physicians to provide comprehensive health care and services to underserved populations in Michigan and beyond. Our faculty, staff and graduates advance health and wellness through exceptional education, innovative research, quality patient care and strategic collaborations to improve the health and wellbeing of individuals and communities. CMU College of Medicine recruits and admits students from Michigan to care for Michigan - especially those who are committed to pursue a career in primary care and serve the medically underserved.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,66,40,520.147,MI,Michigan State University College of Human Medicine,Michigan State University College of Human Medicine,"The College of Human Medicine at Michigan State University is committed to educating exemplary physicians and scholars, discovering and disseminating new knowledge, and providing service at home and abroad. We enhance our communities by providing outstanding primary and specialty care, promoting the dignity and inclusion of all people, and responding to the needs of the medically underserved.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,67,40,432.139,MI,Oakland University William Beaumont School of Medicine,Oakland University William Beaumont School of Medicine,"Our Mission: To develop compassionate physicians who are dedicated to improving the health of their communities, collaboration, and lifelong learning. Our Vision: To be a leader in medical education strengthened by an innovative curriculum, commitment to diversity and inclusion, dedication to community engagement, and advancing research. Our Values: Collaboration, Compassion, Diversity, Equity, and Inclusion, Excellence, and Professionalism.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,68,40,317.130,MI,University of Michigan Medical School,University of Michigan Medical School,"To transform health through bold and innovative education, discovery and service. Strategic pillars for the school are focused on people, discovery, education, care and service. • People: recruit, develop and retain the best faculty, staff and learners who work together for the greater good. • Discovery: create transformative knowledge that advances science and improves health. • Education: cultivate a learning community that engages all in bold and innovative education for the advancement of science, health and health care delivery. • Care: deliver outstanding patient care and improve health for local, national and global populations while caring for each other. • Service: engage and collaborate with our institutional, local, state, national and global communities to advance health and science.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,69,40,139.122,MI,Wayne State University School of Medicine,Wayne State University School of Medicine,"Wayne State, located in the heart of Detroit, provides a distinct experiential advantage that sets students apart from their peers and prepares them to be health care leaders and advocates. Our Highways to Excellence curriculum provides students with an organ systems-based curriculum, a focused clinical skills course, a deep and authentic understanding of health needs and challenges, multiple ways to take advantage of experiential service-learning, community engagement and research opportunities, and more. Our students have many opportunities to volunteer in the community, including at student- run free clinics, with area nonprofits, urban gardens, area schools and much more. Students also have access to a myriad of academic, financial, career and mental health support services designed to remove barriers and help them succeed as students, physicians, and health care leaders and advocates. Since 1868 , the Wayne State University School of Medicine has educated and trained more than 26,000 highly-skilled and compassionate physicians, researchers and public health professionals. Our graduates are sought-after, and a large percentage serve in under-resourced communities. Our Class of 2024 achieved a 98.1 percent residency match rate, well above the national average, matching into 24 specialties in 30 states.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,70,42,545.155,MI,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan University Homer Stryker M.D. School of Medicine,"Mission: WMed is committed to excellence and health equity through transformative medical education, high-quality patient care, innovative research, and community partnerships within a just culture of diversity, equity, inclusion, and belonging. Vision: Health equity for all in Southwest Michigan through innovation in the practice and study of medicine. Values: Together We: Excel with integrity and professionalism Champion safety and belonging Listen, collaborate, and serve with respect and compassion",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,71,42,151.147,MN,Mayo Clinic Alix School of Medicine,Mayo Clinic Alix School of Medicine,"Mission: Develop a diverse community of servant physician leaders by providing excellence in education, fostering a culture of patient-centered care, and stimulating scientific discovery. We aim to promote health equity and improve clinical care through innovation and collaboration. Vision: Transform healthcare through excellence in education, innovation, and leadership. Core Principals: Lead, Transform and Heal Mayo Clinic Alix School of Medicine will: - Enroll an outstanding and diverse student body that has a strong foundation in the sciences and a demonstrated commitment to service and continuous learning. - Attract and sustain an outstanding and diverse faculty who contribute to education scholarship and utilize the best principles of education to optimize students' professional development. - Provide a learner-centered curriculum that aligns with evolving technological trends and integrates strong basic sciences, ethical principles, professional standards and outstanding clinical training. - Provide an intellectually stimulating environment where small class size and a large faculty of physicians, scientists and other health professionals unite to promote the scientific and humanitarian practice of medicine. In order to graduate physicians who will: - Provide service and demonstrate leadership within health care systems and within the community. - Serve as leaders of change to improve the health care system and delivery. - Advance the scientific foundations of medicine through leadership in basic, clinical and translational research. - Promote the role of the physician as educator-mentor and the importance of lifelong learning. - Foster resilience and wellness in themselves and others, demonstrating work-life integration and compassionate self-care and care of others. - Make altruistic career choices based on personal skills without the burden of excessive educational debt. - Have mastered the knowledge and skills required for diagnosis, patient management, health promotion, disease prevention and high-value health care. - Respect the importance of the patient as an individual as well as the needs of populations, and consistently practice evidence-based medicine and shared decision- making. - Work collaboratively within multidisciplinary health care teams. - Contribute to a diverse and culturally competent workforce. - Practice both the art and science of medicine, and incorporate the highest ethical principles into their lives and practices.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,72,44,554.155,MN,University of Minnesota Medical School,University of Minnesota Medical School,"The Mission of the University of Minnesota Medical School is to be a leader in enhancing the health of people through the education of skilled, compassionate and socially responsible physicians. With three campuses serving diverse populations in rural and urban Minnesota, the Medical School is dedicated to preeminent primary care medicine, exemplary specialty care and innovative research. In addition to the overall Mission, the Duluth campus has a unique focus on rural and American Indian/Alaska Native (AI/AN) health and family medicine with a mission to be a national leader in improving healthcare access and outcomes in rural Minnesota and AI/AN communities. In partnership with CentraCare, the regional campus in St. Cloud offers a wide range of patient experiences throughout students ’ education in Greater Minnesota and prepares them to become exceptional clinicians and leaders for rural and immigrant populations.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,73,44,277.147,MO,Saint Louis University School of Medicine,Saint Louis University School of Medicine,"Mission and Values The mission of the Saint Louis University School of Medicine is the pursuit of excellence in education, research, clinical care and community engagement through professional development, collaboration and social justice. Core Values: Cura Personalis - Care for the whole person, rooted in the Ignatian principle that God created us to do good in the world, and embracing the humanity in all Scholarship - Delivering transformative education and creating new knowledge Discovery - Research, scientific inquiry, and the application of that knowledge Equity - Striving for justice, fairness, and diversity in our education, research and service to the community Collaboration - Partnership across Saint Louis University, SSM Health and the wider community Established in 1836 , the school has the distinction of awarding the first medical degree west of the Mississippi River and proud to be part of the 450 -year tradition of Jesuit education. The School of Medicine trains physicians and scientists, conducts medical research, and provides health services on a local, national and international level. We strive to graduate physicians who manifest in their personal and professional lives an appreciation for humanistic medicine. Grounded in Jesuit values, we serve our community, which faces challenges of poor health indicators, education, poverty and racism and the School of Medicine continues to work for health equity and well-being of our neighbors. We embody Cura Personalis (“ care for the individual person ”). Our work goes beyond training physicians to be scholars of the human body. We graduate doctors who appreciate humanistic medicine, concern themselves with the sanctity of human life and commit to dignity and respect for all patients.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,74,44,259.147,MO,University of Missouri-Columbia School of Medicine,University of Missouri-Columbia School of Medicine,"To save and improve lives - through exemplary education, research and patient care.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,75,44,171.139,MO,University of Missouri-Kansas City School of Medicine,University of Missouri-Kansas City School of Medicine,"The mission of the UMKC School of Medicine is to improve community health through: Innovative educational programs in medicine and biomedical science Cutting-edge biomedical research Leadership in academic medicine We strive to implement this mission with the highest professional and ethical standards, in a culture of inclusive excellence, and in an environment that enables individuals to reach their full potential.",
