source_key,source_name,source_url,source_row_number,category,school_name_raw,school_name_clean,requirement_type,link_text,requirement_url_raw,requirement_url,is_missing_placeholder,placeholder_title,notes
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,54,USA MD,University of Iowa,University of Iowa,MD,MD Requirements,https://medicine.uiowa.edu/md/admissions/applying/letters-recommendation,https://medicine.uiowa.edu/md/admissions/applying/letters-recommendation,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,54,USA MD,University of Iowa,University of Iowa,MD-PhD,MD-PhD Requirements,https://medicine.uiowa.edu/mstp/admissions/applicants,https://medicine.uiowa.edu/mstp/admissions/applicants,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,55,USA MD,Thomas Jefferson University,Thomas Jefferson University,MD,MD Requirements,https://www.jefferson.edu/academics/colleges-schools-institutes/skmc/admissions/faq.html,https://www.jefferson.edu/academics/colleges-schools-institutes/skmc/admissions/faq.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,55,USA MD,Thomas Jefferson University,Thomas Jefferson University,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,56,USA MD,Johns Hopkins University,Johns Hopkins University,MD,MD Requirements,https://www.hopkinsmedicine.org/som/education-programs/md-program/application-process/faqs.html,https://www.hopkinsmedicine.org/som/education-programs/md-program/application-process/faqs.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,56,USA MD,Johns Hopkins University,Johns Hopkins University,MD-PhD,MD-PhD Requirements,https://mdphd.johnshopkins.edu/admissions/,https://mdphd.johnshopkins.edu/admissions/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,57,USA MD,Kaiser Permanente,Kaiser Permanente,MD,MD Requirements,https://medschool.kp.org/admissions/application-process,https://medschool.kp.org/admissions/application-process,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,57,USA MD,Kaiser Permanente,Kaiser Permanente,MD-PhD,MD-PhD Requirements,https://medschool.kp.org/admissions/application-process,https://medschool.kp.org/admissions/application-process,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,58,USA MD,University of Kansas,University of Kansas,MD,MD Requirements,https://www.kumc.edu/school-of-medicine/academics/degree-programs/md-program/admission-and-aid/eligibility-and-application-requirements.html,https://www.kumc.edu/school-of-medicine/academics/degree-programs/md-program/admission-and-aid/eligibility-and-application-requirements.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,58,USA MD,University of Kansas,University of Kansas,MD-PhD,MD-PhD Requirements,https://www.kumc.edu/school-of-medicine/academics/degree-programs/md-phd-program/admissions-and-aid.html,https://www.kumc.edu/school-of-medicine/academics/degree-programs/md-phd-program/admissions-and-aid.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,59,USA MD,University of Kentucky,University of Kentucky,MD,MD Requirements,https://meded.med.uky.edu/how-apply,https://meded.med.uky.edu/how-apply,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,59,USA MD,University of Kentucky,University of Kentucky,MD-PhD,MD-PhD Requirements,https://mdphd.med.uky.edu/application-process,https://mdphd.med.uky.edu/application-process,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,60,USA MD,Louisiana State University (New Orleans),Louisiana State University (New Orleans),MD,MD Requirements,https://www.medschool.lsuhsc.edu/admissions/Requirements.aspx,https://www.medschool.lsuhsc.edu/admissions/Requirements.aspx,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,60,USA MD,Louisiana State University (New Orleans),Louisiana State University (New Orleans),MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,61,USA MD,Louisiana State University (Shreveport),Louisiana State University (Shreveport),MD,MD Requirements,https://www.lsuhs.edu/our-schools/school-of-medicine/admissions/faqs,https://www.lsuhs.edu/our-schools/school-of-medicine/admissions/faqs,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,61,USA MD,Louisiana State University (Shreveport),Louisiana State University (Shreveport),MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,62,USA MD,Loma Linda University,Loma Linda University,MD,MD Requirements,https://medicine.llu.edu/admissions/medicine-md-program/admission-requirements-and-application-process,https://medicine.llu.edu/admissions/medicine-md-program/admission-requirements-and-application-process,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,62,USA MD,Loma Linda University,Loma Linda University,MD-PhD,MD-PhD Requirements,https://medicine.llu.edu/admissions/medicine-md-program/admission-requirements-and-application-process,https://medicine.llu.edu/admissions/medicine-md-program/admission-requirements-and-application-process,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,63,USA MD,University of Louisville,University of Louisville,MD,MD Requirements,https://louisville.edu/medicine/admissions/app-process/submit-letters-of-recommendation,https://louisville.edu/medicine/admissions/app-process/submit-letters-of-recommendation,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,63,USA MD,University of Louisville,University of Louisville,MD-PhD,MD-PhD Requirements,https://louisville.edu/medicine/admissions/app-process/submit-letters-of-recommendation,https://louisville.edu/medicine/admissions/app-process/submit-letters-of-recommendation,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,64,USA MD,Loyola University,Loyola University,MD,MD Requirements,https://ssom.luc.edu/admissions/currentapplicants/applyingtostritch/basicrequirements/,https://ssom.luc.edu/admissions/currentapplicants/applyingtostritch/basicrequirements/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,64,USA MD,Loyola University,Loyola University,MD-PhD,MD-PhD Requirements,https://ssom.luc.edu/admissions/currentapplicants/applyingtostritch/basicrequirements/,https://ssom.luc.edu/admissions/currentapplicants/applyingtostritch/basicrequirements/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,65,USA MD,Marshall University,Marshall University,MD,MD Requirements,https://jcesom.marshall.edu/admissions/admissions-criteria/,https://jcesom.marshall.edu/admissions/admissions-criteria/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,65,USA MD,Marshall University,Marshall University,MD-PhD,MD-PhD Requirements,,,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,66,USA MD,University of Maryland,University of Maryland,MD,MD Requirements,https://www.medschool.umaryland.edu/admissions/Your-Path-to-Medical-School/,https://www.medschool.umaryland.edu/admissions/Your-Path-to-Medical-School/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,66,USA MD,University of Maryland,University of Maryland,MD-PhD,MD-PhD Requirements,https://mdphd.umaryland.edu/Admissions/Application-Process/,https://mdphd.umaryland.edu/Admissions/Application-Process/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,67,USA MD,University of Massachusetts,University of Massachusetts,MD,MD Requirements,https://www.umassmed.edu/som/admissions/apply/how-to-apply/,https://www.umassmed.edu/som/admissions/apply/how-to-apply/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,67,USA MD,University of Massachusetts,University of Massachusetts,MD-PhD,MD-PhD Requirements,https://www.umassmed.edu/som/admissions/apply/how-to-apply/,https://www.umassmed.edu/som/admissions/apply/how-to-apply/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,68,USA MD,Mayo Clinic,Mayo Clinic,MD,MD Requirements,https://college.mayo.edu/academics/mayo-clinic-alix-school-of-medicine/md-program/how-to-apply/,https://college.mayo.edu/academics/mayo-clinic-alix-school-of-medicine/md-program/how-to-apply/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,68,USA MD,Mayo Clinic,Mayo Clinic,MD-PhD,MD-PhD Requirements,https://college.mayo.edu/academics/biomedical-research-training/medical-scientist-training-program-md-phd/admissions,https://college.mayo.edu/academics/biomedical-research-training/medical-scientist-training-program-md-phd/admissions,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,69,USA MD,Medical College of Georgia,Medical College of Georgia,MD,MD Requirements,https://www.augusta.edu/mcg/admissions/application-procedures.php,https://www.augusta.edu/mcg/admissions/application-procedures.php,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,69,USA MD,Medical College of Georgia,Medical College of Georgia,MD-PhD,MD-PhD Requirements,https://www.augusta.edu/mcg/admissions/application-procedures.php,https://www.augusta.edu/mcg/admissions/application-procedures.php,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,70,USA MD,Medical College of Wisconsin,Medical College of Wisconsin,MD,MD Requirements,https://www.mcw.edu/education/medical-school/prospective-students/admissions,https://www.mcw.edu/education/medical-school/prospective-students/admissions,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,70,USA MD,Medical College of Wisconsin,Medical College of Wisconsin,MD-PhD,MD-PhD Requirements,https://www.mcw.edu/education/medical-scientist-training-program/admissions,https://www.mcw.edu/education/medical-scientist-training-program/admissions,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,71,USA MD,Medical University of South Carolina,Medical University of South Carolina,MD,MD Requirements,https://medicine.musc.edu/departments/phs/academics/ms-and-phd/admissions-criteria/admissions-requirements,https://medicine.musc.edu/departments/phs/academics/ms-and-phd/admissions-criteria/admissions-requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,71,USA MD,Medical University of South Carolina,Medical University of South Carolina,MD-PhD,MD-PhD Requirements,https://gradstudies.musc.edu/programs/combined-degree/mstp/mstp-application-information,https://gradstudies.musc.edu/programs/combined-degree/mstp/mstp-application-information,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,72,USA MD,Meharry Medical College,Meharry Medical College,MD,MD Requirements,https://home.mmc.edu/admissions/school-of-medicine/frequently-asked-questions/,https://home.mmc.edu/admissions/school-of-medicine/frequently-asked-questions/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,72,USA MD,Meharry Medical College,Meharry Medical College,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,73,USA MD,Mercer University,Mercer University,MD,MD Requirements,https://medicine.mercer.edu/admissions/doctor-of-medicine/admissions-process/,https://medicine.mercer.edu/admissions/doctor-of-medicine/admissions-process/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,73,USA MD,Mercer University,Mercer University,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,74,USA MD,Methodist University,Methodist University,MD,MD Requirements,https://www.methodist.edu/academics/medicine/admissions/requirements/,https://www.methodist.edu/academics/medicine/admissions/requirements/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,74,USA MD,Methodist University,Methodist University,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,75,USA MD,University of Miami,University of Miami,MD,MD Requirements,https://med.miami.edu/medical-programs/md-program/application-process,https://med.miami.edu/medical-programs/md-program/application-process,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,75,USA MD,University of Miami,University of Miami,MD-PhD,MD-PhD Requirements,https://med.miami.edu/graduate-studies/doctoral-programs/medical-scientist-training-program/application-process,https://med.miami.edu/graduate-studies/doctoral-programs/medical-scientist-training-program/application-process,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,76,USA MD,University of Michigan,University of Michigan,MD,MD Requirements,https://medicine.umich.edu/medschool/education/md-program/md-admissions/requirements,https://medicine.umich.edu/medschool/education/md-program/md-admissions/requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,76,USA MD,University of Michigan,University of Michigan,MD-PhD,MD-PhD Requirements,https://medicine.umich.edu/medschool/education/md-phd-program/md-phd-admissions/application-requirements,https://medicine.umich.edu/medschool/education/md-phd-program/md-phd-admissions/application-requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,77,USA MD,Michigan State University,Michigan State University,MD,MD Requirements,https://mdadmissions.msu.edu/applicants/letters.html,https://mdadmissions.msu.edu/applicants/letters.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,77,USA MD,Michigan State University,Michigan State University,MD-PhD,MD-PhD Requirements,https://mdadmissions.msu.edu/programs/MD_PhD1/md-phd-chm-msu.html,https://mdadmissions.msu.edu/programs/MD_PhD1/md-phd-chm-msu.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,78,USA MD,University of Minnesota,University of Minnesota,MD,MD Requirements,https://med.umn.edu/admissions/how-apply/application-process,https://med.umn.edu/admissions/how-apply/application-process,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,78,USA MD,University of Minnesota,University of Minnesota,MD-PhD,MD-PhD Requirements,https://med.umn.edu/education-training/medical-scientist-training-program-mdphd/mstp-admissions/how-apply,https://med.umn.edu/education-training/medical-scientist-training-program-mdphd/mstp-admissions/how-apply,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,79,USA MD,University of Mississippi,University of Mississippi,MD,MD Requirements,https://www.umc.edu/som/Departments%20and%20Offices/SOM%20Administrative%20Offices/SOM%20Admissions/Applicant%20Evaluation%20and%20Decisions/Faculty%20Letters%20of%20Evaluation.html,https://www.umc.edu/som/Departments%20and%20Offices/SOM%20Administrative%20Offices/SOM%20Admissions/Applicant%20Evaluation%20and%20Decisions/Faculty%20Letters%20of%20Evaluation.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,79,USA MD,University of Mississippi,University of Mississippi,MD-PhD,MD-PhD Requirements,https://www.umc.edu/graduateschool/Degree-Programs/MD-PhD/MD-PhD-Overview.html,https://www.umc.edu/graduateschool/Degree-Programs/MD-PhD/MD-PhD-Overview.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,80,USA MD,University of Missouri (Columbia),University of Missouri (Columbia),MD,MD Requirements,https://medicine.missouri.edu/offices-programs/admissions/medical-school-application-requirements,https://medicine.missouri.edu/offices-programs/admissions/medical-school-application-requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,80,USA MD,University of Missouri (Columbia),University of Missouri (Columbia),MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,81,USA MD,University of Missouri (Kansas City),University of Missouri (Kansas City),MD,MD Requirements,https://med.umkc.edu/md-kansas-city/apply/,https://med.umkc.edu/md-kansas-city/apply/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,81,USA MD,University of Missouri (Kansas City),University of Missouri (Kansas City),MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,82,USA MD,Morehouse School of Medicine,Morehouse School of Medicine,MD,MD Requirements,https://www.msm.edu/Admissions/doctor-of-medicine/admissions-requirements.php,https://www.msm.edu/Admissions/doctor-of-medicine/admissions-requirements.php,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,82,USA MD,Morehouse School of Medicine,Morehouse School of Medicine,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,83,USA MD,Icahn School of Medicine,Icahn School of Medicine,MD,MD Requirements,https://icahn.mssm.edu/education/admissions/application,https://icahn.mssm.edu/education/admissions/application,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,83,USA MD,Icahn School of Medicine,Icahn School of Medicine,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,84,USA MD,University of Nebraska,University of Nebraska,MD,MD Requirements,https://catalog.unmc.edu/medicine/application-process/,https://catalog.unmc.edu/medicine/application-process/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,84,USA MD,University of Nebraska,University of Nebraska,MD-PhD,MD-PhD Requirements,https://www.unmc.edu/mdphd/admissions/application-process.html,https://www.unmc.edu/mdphd/admissions/application-process.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,85,USA MD,University of Nevada,University of Nevada,MD,MD Requirements,https://med.unr.edu/md-admissions/application-requirements,https://med.unr.edu/md-admissions/application-requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,85,USA MD,University of Nevada,University of Nevada,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,86,USA MD,University of New Mexico,University of New Mexico,MD,MD Requirements,https://hsc.unm.edu/medicine/education/md/admissions/apply/letters-recommendation.html,https://hsc.unm.edu/medicine/education/md/admissions/apply/letters-recommendation.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,86,USA MD,University of New Mexico,University of New Mexico,MD-PhD,MD-PhD Requirements,https://hsc.unm.edu/medicine/education/md/admissions/apply/letters-recommendation.html,https://hsc.unm.edu/medicine/education/md/admissions/apply/letters-recommendation.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,87,USA MD,New York Medical College,New York Medical College,MD,MD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,87,USA MD,New York Medical College,New York Medical College,MD-PhD,MD-PhD Requirements,https://www.nymc.edu/graduate-school-of-basic-medical-sciences-gsbms/admissions--financial-aid/admission-requirements/,https://www.nymc.edu/graduate-school-of-basic-medical-sciences-gsbms/admissions--financial-aid/admission-requirements/,FALSE,,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,88,USA MD,NYU Grossman,NYU Grossman,MD,MD Requirements,https://med.nyu.edu/education/md-degree/md-admissions/admissions-requirements,https://med.nyu.edu/education/md-degree/md-admissions/admissions-requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,88,USA MD,NYU Grossman,NYU Grossman,MD-PhD,MD-PhD Requirements,https://med.nyu.edu/research/vilcek-institute-graduate-biomedical-sciences/md-phd-program/admissions,https://med.nyu.edu/research/vilcek-institute-graduate-biomedical-sciences/md-phd-program/admissions,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,89,USA MD,NYU Grossman (Long Island),NYU Grossman (Long Island),MD,MD Requirements,https://medli.nyu.edu/education/md-degree/md-admissions/admissions-requirements,https://medli.nyu.edu/education/md-degree/md-admissions/admissions-requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,89,USA MD,NYU Grossman (Long Island),NYU Grossman (Long Island),MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,90,USA MD,University of North Carolina Chapel Hill,University of North Carolina Chapel Hill,MD,MD Requirements,https://www.med.unc.edu/admit/requirements/admissions-process/,https://www.med.unc.edu/admit/requirements/admissions-process/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,90,USA MD,University of North Carolina Chapel Hill,University of North Carolina Chapel Hill,MD-PhD,MD-PhD Requirements,https://www.med.unc.edu/mdphd/admissions/process-and-criteria/,https://www.med.unc.edu/mdphd/admissions/process-and-criteria/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,91,USA MD,University of North Dakota,University of North Dakota,MD,MD Requirements,https://med.und.edu/student-affairs-admissions/application-process.html,https://med.und.edu/student-affairs-admissions/application-process.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,91,USA MD,University of North Dakota,University of North Dakota,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,92,USA MD,Northeast Ohio Medical University,Northeast Ohio Medical University,MD,MD Requirements,https://www.neomed.edu/medicine/admissions/paths/traditional-admission/,https://www.neomed.edu/medicine/admissions/paths/traditional-admission/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,92,USA MD,Northeast Ohio Medical University,Northeast Ohio Medical University,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,93,USA MD,Northwestern University,Northwestern University,MD,MD Requirements,https://www.feinberg.northwestern.edu/admissions/how-to-apply/requirements.html,https://www.feinberg.northwestern.edu/admissions/how-to-apply/requirements.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,93,USA MD,Northwestern University,Northwestern University,MD-PhD,MD-PhD Requirements,https://www.feinberg.northwestern.edu/sites/mstp/how-to-apply/faq.html,https://www.feinberg.northwestern.edu/sites/mstp/how-to-apply/faq.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,94,USA MD,Nova Southeastern University,Nova Southeastern University,MD,MD Requirements,https://md.nova.edu/admissions/admissions-requirements.html,https://md.nova.edu/admissions/admissions-requirements.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,94,USA MD,Nova Southeastern University,Nova Southeastern University,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,95,USA MD,Oakland University,Oakland University,MD,MD Requirements,https://oakland.edu/medicine/admissions/requirements/,https://oakland.edu/medicine/admissions/requirements/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,95,USA MD,Oakland University,Oakland University,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,96,USA MD,Ohio State University,Ohio State University,MD,MD Requirements,https://medicine.osu.edu/education/md/admissions/before-you-apply/requirements,https://medicine.osu.edu/education/md/admissions/before-you-apply/requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,96,USA MD,Ohio State University,Ohio State University,MD-PhD,MD-PhD Requirements,https://medicine.osu.edu/education/dual-degree/mstp/admissions/application-requirements,https://medicine.osu.edu/education/dual-degree/mstp/admissions/application-requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,97,USA MD,University of Oklahoma,University of Oklahoma,MD,MD Requirements,https://medicine.ouhsc.edu/Prospective-Students/Admissions/Admissions-Process,https://medicine.ouhsc.edu/Prospective-Students/Admissions/Admissions-Process,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,97,USA MD,University of Oklahoma,University of Oklahoma,MD-PhD,MD-PhD Requirements,https://mdphd.ouhsc.edu/welcome/faq.cfm,https://mdphd.ouhsc.edu/welcome/faq.cfm,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,98,USA MD,Oregon Health & Science University,Oregon Health & Science University,MD,MD Requirements,https://www.ohsu.edu/school-of-medicine/md-program/admissions,https://www.ohsu.edu/school-of-medicine/md-program/admissions,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,98,USA MD,Oregon Health & Science University,Oregon Health & Science University,MD-PhD,MD-PhD Requirements,https://www.ohsu.edu/school-of-medicine/md-phd-program/admissions,https://www.ohsu.edu/school-of-medicine/md-phd-program/admissions,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,99,USA MD,Pennsylvania State University,Pennsylvania State University,MD,MD Requirements,https://med.psu.edu/md/apply/process,https://med.psu.edu/md/apply/process,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,99,USA MD,Pennsylvania State University,Pennsylvania State University,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,100,USA MD,University of Pennsylvania,University of Pennsylvania,MD,MD Requirements,https://www.med.upenn.edu/admissions/applications-procedures.html,https://www.med.upenn.edu/admissions/applications-procedures.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,100,USA MD,University of Pennsylvania,University of Pennsylvania,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,101,USA MD,University of Pittsburgh,University of Pittsburgh,MD,MD Requirements,https://www.medadmissions.pitt.edu/admissions/you-apply/letters-recommendation,https://www.medadmissions.pitt.edu/admissions/you-apply/letters-recommendation,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,101,USA MD,University of Pittsburgh,University of Pittsburgh,MD-PhD,MD-PhD Requirements,https://mdphd.pitt.edu/admissions/faq,https://mdphd.pitt.edu/admissions/faq,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,102,USA MD,Ponce Health Sciences University,Ponce Health Sciences University,MD,MD Requirements,https://www.psm.edu/school-of-medicine/admission-requirements/,https://www.psm.edu/school-of-medicine/admission-requirements/,FALSE,,
