source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,address_lines,phone,fax,email,website,contact_raw,notes
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,41,18,191.442,HI,"University of Hawaii, John A. Burns School of Medicine","University of Hawaii, John A. Burns School of Medicine","Office of Admissions | Honolulu , HI 96813 USA",(808) 692-0892,(808) 692-1251,medadmin@hawaii.edu,https://jabsom.hawaii.edu/index.html,"Office of Admissions | Honolulu , HI 96813 USA | phone: (808) 692-0892 | fax: (808) 692-1251 | email: medadmin@hawaii.edu | website: https://jabsom.hawaii.edu/index.html",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,42,18,100.440,IA,University of Iowa Roy J. and Lucille A. Carver College of Medicine,University of Iowa Roy J. and Lucille A. Carver College of Medicine,"Medical Student Admissions | Iowa City , IA 52242 USA",(319) 335-8052,(319) 335-8052,com-admissions@uiowa.edu,http://www.medicine.uiowa.edu/md/admissions,"Medical Student Admissions | Iowa City , IA 52242 USA | phone: (319) 335-8052 | fax: (319) 335-8052 | email: com-admissions@uiowa.edu | website: http://www.medicine.uiowa.edu/md/admissions",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,43,20,581.410,IL,Carle Illinois College of Medicine,Carle Illinois College of Medicine,"506 South Mathews Avenue | Champaign , IL 61820 USA",(217) 300-5700,(217) 300-5700,admissions@medicine.illinois.edu,https://medicine.illinois.edu/,"506 South Mathews Avenue | Champaign , IL 61820 USA | phone: (217) 300-5700 | fax: (217) 300-5700 | email: admissions@medicine.illinois.edu | website: https://medicine.illinois.edu/",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,44,20,477.448,IL,Chicago Medical School at Rosalind Franklin University of Medicine & Science,Chicago Medical School at Rosalind Franklin University of Medicine & Science,"3333 Green Bay Road | North Chicago , IL 60064 USA",(847) 578-3204,(847) 578-3204,cms.admissions@rosalindfranklin.edu,https://rosalindfranklin.edu/admission-aid/,"3333 Green Bay Road | North Chicago , IL 60064 USA | phone: (847) 578-3204 | fax: (847) 578-3204 | email: cms.admissions@rosalindfranklin.edu | website: https://rosalindfranklin.edu/admission-aid/",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,45,20,373.486,IL,Loyola University Chicago Stritch School of Medicine,Loyola University Chicago Stritch School of Medicine,"Bldg. 120, Rm. 200 | Maywood , IL 60153 USA",(464) 220-9306,() -,SSOM-admissions@luc.edu,https://ssom.luc.edu,"Bldg. 120, Rm. 200 | Maywood , IL 60153 USA | phone: (464) 220-9306 | fax: () - | email: SSOM-admissions@luc.edu | website: https://ssom.luc.edu",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,46,20,269.524,IL,Northwestern University The Feinberg School of Medicine,Northwestern University The Feinberg School of Medicine,"Office of Admissions | Chicago , IL 60611 USA",(312) 503-8206,(312) 503-8206,med-admissions@northwestern.edu,http://www.feinberg.northwestern.edu/admissions/index.html,"Office of Admissions | Chicago , IL 60611 USA | phone: (312) 503-8206 | fax: (312) 503-8206 | email: med-admissions@northwestern.edu | website: http://www.feinberg.northwestern.edu/admissions/index.html",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,47,20,165.562,IL,Rush Medical College of Rush University Medical Center,Rush Medical College of Rush University Medical Center,"Suite 524 | Chicago , IL 60612 USA",(312) 942-6915,(312) 942-6915,RMC_Admissions@rush.edu,https://www.rushu.rush.edu/rush-medical-college,"Suite 524 | Chicago , IL 60612 USA | phone: (312) 942-6915 | fax: (312) 942-6915 | email: RMC_Admissions@rush.edu | website: https://www.rushu.rush.edu/rush-medical-college",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,48,20,61.559,IL,Southern Illinois University School of Medicine,Southern Illinois University School of Medicine,"Office of Admissions | School of Medicine | Springfield , IL 62794 USA",(217) 545-6013,(217) 545-6013,admissions@siumed.edu,http://www.siumed.edu/studentaffairs/admissions,"Office of Admissions | School of Medicine | Springfield , IL 62794 USA | phone: (217) 545-6013 | fax: (217) 545-6013 | email: admissions@siumed.edu | website: http://www.siumed.edu/studentaffairs/admissions",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,49,22,594.410,IL,University of Chicago Division of the Biological Sciences The Pritzker School of Medicine,University of Chicago Division of the Biological Sciences The Pritzker School of Medicine,"Office of Admissions | Chicago , IL 60637 USA",(773) 702-1937,(773) 702-1937,pritzkeradmissions@bsd.uchicago.edu,http://pritzker.uchicago.edu/admissions/,"Office of Admissions | Chicago , IL 60637 USA | phone: (773) 702-1937 | fax: (773) 702-1937 | email: pritzkeradmissions@bsd.uchicago.edu | website: http://pritzker.uchicago.edu/admissions/",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,50,22,490.408,IL,University of Illinois College of Medicine,University of Illinois College of Medicine,"Medical College Admissions | 808 South Wood Street, Room 165 CME, M/C 783 | Chicago , IL 60612 USA",(312) 996-5636,(312) 996-5636,medadmit@uic.edu,http://www.medicine.uic.edu/admissions,"Medical College Admissions | 808 South Wood Street, Room 165 CME, M/C 783 | Chicago , IL 60612 USA | phone: (312) 996-5636 | fax: (312) 996-5636 | email: medadmit@uic.edu | website: http://www.medicine.uic.edu/admissions",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,51,22,386.405,IN,Indiana University School of Medicine,Indiana University School of Medicine,"Medical School Admissions Office | 1130 West Michigan Street, Fesler Hall 213 | Indianapolis , IN 46202 USA",(317) 274-3772,(317) 274-3772,inmedadm@iu.edu,http://admissions.medicine.iu.edu/,"Medical School Admissions Office | 1130 West Michigan Street, Fesler Hall 213 | Indianapolis , IN 46202 USA | phone: (317) 274-3772 | fax: (317) 274-3772 | email: inmedadm@iu.edu | website: http://admissions.medicine.iu.edu/",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,52,22,282.403,KS,University of Kansas School of Medicine,University of Kansas School of Medicine,"Office of Admissions | Mail Stop 1049 | Kansas City , KS 66160 USA",(913) 588-5280,(913) 588-5280,premedinfo@kumc.edu,http://www.kumc.edu/school-of-medicine/education/admissions.html,"Office of Admissions | Mail Stop 1049 | Kansas City , KS 66160 USA | phone: (913) 588-5280 | fax: (913) 588-5280 | email: premedinfo@kumc.edu | website: http://www.kumc.edu/school-of-medicine/education/admissions.html",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,53,22,178.441,KY,University of Kentucky College of Medicine,University of Kentucky College of Medicine,"800 Rose St MN 118 | Lexington , KY 40536-0298 USA",(859) 323-6161,(859) 323-6161,kymedap@uky.edu,https://medicine.uky.edu/sites/meded/admissions,"800 Rose St MN 118 | Lexington , KY 40536-0298 USA | phone: (859) 323-6161 | fax: (859) 323-6161 | email: kymedap@uky.edu | website: https://medicine.uky.edu/sites/meded/admissions",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,54,22,74.439,KY,University of Louisville School of Medicine,University of Louisville School of Medicine,"Office of Admissions, Rm. 120 | Health Sciences Building | Louisville , KY 40202-3866 USA",(502) 852-5193,(502) 852-5193,medadm@louisville.edu,http://www.louisville.edu/medschool/admissions,"Office of Admissions, Rm. 120 | Health Sciences Building | Louisville , KY 40202-3866 USA | phone: (502) 852-5193 | fax: (502) 852-5193 | email: medadm@louisville.edu | website: http://www.louisville.edu/medschool/admissions",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,55,24,581.410,LA,Louisiana State University School of Medicine in New Orleans,Louisiana State University School of Medicine in New Orleans,"Office of Admissions | School of Medicine in New Orleans | New Orleans , LA 70112 USA",(504) 568-6262,(504) 568-6262,ms-admissions@lsuhsc.edu,http://www.medschool.lsuhsc.edu/admissions,"Office of Admissions | School of Medicine in New Orleans | New Orleans , LA 70112 USA | phone: (504) 568-6262 | fax: (504) 568-6262 | email: ms-admissions@lsuhsc.edu | website: http://www.medschool.lsuhsc.edu/admissions",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,56,24,477.448,LA,Louisiana State University School of Medicine in Shreveport,Louisiana State University School of Medicine in Shreveport,"1501 Kings HIghway | Shreveport , LA 71103 USA",(318) 675-5190,(318) 675-8690,shvadm@lsuhs.edu,https://www.lsuhs.edu/our-schools/school-of-medicine,"1501 Kings HIghway | Shreveport , LA 71103 USA | phone: (318) 675-5190 | fax: (318) 675-8690 | email: shvadm@lsuhs.edu | website: https://www.lsuhs.edu/our-schools/school-of-medicine",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,57,24,373.445,LA,Tulane University School of Medicine,Tulane University School of Medicine,"Office of Admissions and Student Affairs | 131 S. Robertson Street, Suite 1550 | New Orleans , LA 70112-2699 USA",(504) 988-5331,(504) 988-5331,medsch@tulane.edu,https://medicine.tulane.edu/admissions,"Office of Admissions and Student Affairs | 131 S. Robertson Street, Suite 1550 | New Orleans , LA 70112-2699 USA | phone: (504) 988-5331 | fax: (504) 988-5331 | email: medsch@tulane.edu | website: https://medicine.tulane.edu/admissions",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,58,24,282.443,MA,Boston University Aram V. Chobanian & Edward Avedisian School of Medicine,Boston University Aram V. Chobanian & Edward Avedisian School of Medicine,"Office of Admissions | Boston , MA 02118 USA",(617) 358-9540,(617) 358-9540,medadms@bu.edu,http://www.bumc.bu.edu/busm/admissions/,"Office of Admissions | Boston , MA 02118 USA | phone: (617) 358-9540 | fax: (617) 358-9540 | email: medadms@bu.edu | website: http://www.bumc.bu.edu/busm/admissions/",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,59,24,178.441,MA,Harvard Medical School,Harvard Medical School,"Office of the Committee on Admissions | 25 Shattuck Street | Boston , MA 02115-6092 USA",(617) 432-1550,(617) 432-1550,admissions_office@hms.harvard.edu,http://hms.harvard.edu/admissions/,"Office of the Committee on Admissions | 25 Shattuck Street | Boston , MA 02115-6092 USA | phone: (617) 432-1550 | fax: (617) 432-1550 | email: admissions_office@hms.harvard.edu | website: http://hms.harvard.edu/admissions/",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,60,24,74.439,MA,Tufts University School of Medicine,Tufts University School of Medicine,"Office of Admissions | School of Medicine | Boston , MA 02111 USA",(617) 636-6571,(617) 636-6571,med-admissions@tufts.edu,http://medicine.tufts.edu/Admissions/MD-Application-Process,"Office of Admissions | School of Medicine | Boston , MA 02111 USA | phone: (617) 636-6571 | fax: (617) 636-6571 | email: med-admissions@tufts.edu | website: http://medicine.tufts.edu/Admissions/MD-Application-Process",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,61,26,581.410,MA,University of Massachusetts T.H. Chan School of Medicine,University of Massachusetts T.H. Chan School of Medicine,"55 Lake Ave., North | Worcester , MA 01605 USA",(508) 856-2323,(508) 856-2323,admissions@umassmed.edu,https://www.umassmed.edu/,"55 Lake Ave., North | Worcester , MA 01605 USA | phone: (508) 856-2323 | fax: (508) 856-2323 | email: admissions@umassmed.edu | website: https://www.umassmed.edu/",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,62,26,477.407,MD,Johns Hopkins University School of Medicine,Johns Hopkins University School of Medicine,"Committee on Admissions | School of Medicine | Baltimore , MD 21205 USA",(410) 955-3182,(410) 955-3182,somadmiss@jhmi.edu,https://www.hopkinsmedicine.org/,"Committee on Admissions | School of Medicine | Baltimore , MD 21205 USA | phone: (410) 955-3182 | fax: (410) 955-3182 | email: somadmiss@jhmi.edu | website: https://www.hopkinsmedicine.org/",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,63,26,386.405,MD,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,"Admissions Office, Room A-1041 | Bethesda , MD 20814-4799 USA",(301) 295-3101,(301) 295-3101,admissions@usuhs.edu,https://medschool.usuhs.edu/,"Admissions Office, Room A-1041 | Bethesda , MD 20814-4799 USA | phone: (301) 295-3101 | fax: (301) 295-3101 | email: admissions@usuhs.edu | website: https://medschool.usuhs.edu/",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,64,26,295.403,MD,University of Maryland School of Medicine,University of Maryland School of Medicine,"Committee on Admissions | Baltimore , MD 21201-1559 USA",(410) 706-7478,(410) 706-7478,admissions@som.umaryland.edu,http://www.medschool.umaryland.edu/admissions,"Committee on Admissions | Baltimore , MD 21201-1559 USA | phone: (410) 706-7478 | fax: (410) 706-7478 | email: admissions@som.umaryland.edu | website: http://www.medschool.umaryland.edu/admissions",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,65,26,182.401,MI,Central Michigan University College of Medicine,Central Michigan University College of Medicine,"College of Medicine Admissions | Central Michigan University | Mount Pleasant , MI 48859 USA",(989) 774-7882,(989) 774-7882,cmedadmit@cmich.edu,https://www.cmich.edu/colleges/cmed/Education/MDProgram/Admissions/Pages /default.aspx,"College of Medicine Admissions | Central Michigan University | Mount Pleasant , MI 48859 USA | phone: (989) 774-7882 | fax: (989) 774-7882 | email: cmedadmit@cmich.edu | website: https://www.cmich.edu/colleges/cmed/Education/MDProgram/Admissions/Pages /default.aspx",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,66,26,78.439,MI,Michigan State University College of Human Medicine,Michigan State University College of Human Medicine,"Secchia Center | Grand Rapids , MI 49503 USA",(517) 353-9620,(517) 353-9620,chm.mdadmissions@msu.edu,https://humanmedicine.msu.edu/admissions/Admission-Requirements.html,"Secchia Center | Grand Rapids , MI 49503 USA | phone: (517) 353-9620 | fax: (517) 353-9620 | email: chm.mdadmissions@msu.edu | website: https://humanmedicine.msu.edu/admissions/Admission-Requirements.html",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,67,28,594.409,MI,Oakland University William Beaumont School of Medicine,Oakland University William Beaumont School of Medicine,"216 O'Dowd Hall | Rochester , MI 48309 USA",(248) 370-2769,(248) 370-2769,medadmit@oakland.edu,http://www.oakland.edu/medicine/admissions/,"216 O'Dowd Hall | Rochester , MI 48309 USA | phone: (248) 370-2769 | fax: (248) 370-2769 | email: medadmit@oakland.edu | website: http://www.oakland.edu/medicine/admissions/",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,68,28,490.407,MI,University of Michigan Medical School,University of Michigan Medical School,"Office of Admissions | 1135 Catherine St. | Ann Arbor , MI 48109-5726 USA",(734) 764-6317,(734) 764-6317,umichmedadmiss@umich.edu,http://medicine.umich.edu/md-admissions,"Office of Admissions | 1135 Catherine St. | Ann Arbor , MI 48109-5726 USA | phone: (734) 764-6317 | fax: (734) 764-6317 | email: umichmedadmiss@umich.edu | website: http://medicine.umich.edu/md-admissions",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,69,28,386.405,MI,Wayne State University School of Medicine,Wayne State University School of Medicine,"Richard J. Mazurek M.D. Medical Education Commons | 320 E. Canfield, Suite 322 | Detroit , MI 48201 USA",(313) 577-1466,(313) 577-1466,mdadmissions@wayne.edu,http://www.admissions.med.wayne.edu,"Richard J. Mazurek M.D. Medical Education Commons | 320 E. Canfield, Suite 322 | Detroit , MI 48201 USA | phone: (313) 577-1466 | fax: (313) 577-1466 | email: mdadmissions@wayne.edu | website: http://www.admissions.med.wayne.edu",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,70,28,295.403,MI,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan University Homer Stryker M.D. School of Medicine,"Office of Admissions | Kalamazoo , MI 49008-8023 USA",(269) 337-6100,(269) 337-6100,admissions@wmed.edu,https://wmed.edu/admissions,"Office of Admissions | Kalamazoo , MI 49008-8023 USA | phone: (269) 337-6100 | fax: (269) 337-6100 | email: admissions@wmed.edu | website: https://wmed.edu/admissions",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,71,28,204.401,MN,Mayo Clinic Alix School of Medicine,Mayo Clinic Alix School of Medicine,"Mayo Medical School - Minnesota Campus | Rochester , MN 55905 USA",() -,() -,mcasomadmissions@mayo.edu,http://www.mayo.edu/mms/programs/md/admissions-and-application-process,"Mayo Medical School - Minnesota Campus | Rochester , MN 55905 USA | phone: () - | fax: () - | email: mcasomadmissions@mayo.edu | website: http://www.mayo.edu/mms/programs/md/admissions-and-application-process",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,72,28,100.439,MN,University of Minnesota Medical School,University of Minnesota Medical School,"B639 Mayo Memorial Building | Minneapolis , MN 55455 USA",(612) 625-7977,(612) 625-8228,medadmis@umn.edu,http://www.med.umn.edu/admissions,"B639 Mayo Memorial Building | Minneapolis , MN 55455 USA | phone: (612) 625-7977 | fax: (612) 625-8228 | email: medadmis@umn.edu | website: http://www.med.umn.edu/admissions",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,73,30,581.450,MO,Saint Louis University School of Medicine,Saint Louis University School of Medicine,"Office of Admissions | St. Louis , MO 63104 USA",(314) 977-9875,(314) 977-9875,slumd@health.slu.edu,https://www.slu.edu/medicine/medical-education/md/index.php,"Office of Admissions | St. Louis , MO 63104 USA | phone: (314) 977-9875 | fax: (314) 977-9875 | email: slumd@health.slu.edu | website: https://www.slu.edu/medicine/medical-education/md/index.php",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,74,30,477.448,MO,University of Missouri-Columbia School of Medicine,University of Missouri-Columbia School of Medicine,"Blair Whitney, Director of Admissions and Recruitment | University of Missouri School of Medicine | Columbia , MO 65212 USA",(573) 882-9219,(573) 882-9219,MizzouMed@missouri.edu,http://medicine.missouri.edu/admissions/,"Blair Whitney, Director of Admissions and Recruitment | University of Missouri School of Medicine | Columbia , MO 65212 USA | phone: (573) 882-9219 | fax: (573) 882-9219 | email: MizzouMed@missouri.edu | website: http://medicine.missouri.edu/admissions/",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,75,30,373.445,MO,University of Missouri-Kansas City School of Medicine,University of Missouri-Kansas City School of Medicine,"School of Medicine | M1-103 | Kansas City , MO 64108 USA",(816) 235-1870,(816) 235-1870,medicine@umkc.edu,https://med.umkc.edu/,"School of Medicine | M1-103 | Kansas City , MO 64108 USA | phone: (816) 235-1870 | fax: (816) 235-1870 | email: medicine@umkc.edu | website: https://med.umkc.edu/",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,76,30,269.443,MO,Washington University in St. Louis School of Medicine,Washington University in St. Louis School of Medicine,"Washington University School of Medicine | MSC 8107-01-01 | Saint Louis , MO 63110 USA",(314) 362-6858,() -,mdadmissions@wustl.edu,http://mdadmissions.wustl.edu,"Washington University School of Medicine | MSC 8107-01-01 | Saint Louis , MO 63110 USA | phone: (314) 362-6858 | fax: () - | email: mdadmissions@wustl.edu | website: http://mdadmissions.wustl.edu",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,77,30,156.441,MS,University of Mississippi School of Medicine,University of Mississippi School of Medicine,"Associate Dean for Admissions | School of Medicine | Jackson , MS 39216 USA",(601) 984-5010,(601) 984-5010,AdmitMD@umc.edu,https://www.umc.edu/som/Departments%20and%20Offices/SOM %20Administrative%20Offices/SOM%20Admissions/SOM%20Admissions.html,"Associate Dean for Admissions | School of Medicine | Jackson , MS 39216 USA | phone: (601) 984-5010 | fax: (601) 984-5010 | email: AdmitMD@umc.edu | website: https://www.umc.edu/som/Departments%20and%20Offices/SOM %20Administrative%20Offices/SOM%20Admissions/SOM%20Admissions.html",
aamc_msar_main_campus_contact,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/01_msar023-msar-medical-school-main-campus-address-and-contact-information.pdf,78,30,65.439,NC,Brody School of Medicine at East Carolina University,Brody School of Medicine at East Carolina University,"The Office of Student Admissions | Greenville , NC 27834 USA",(252) 744-2202,(252) 744-2202,somadmissions@ecu.edu,https://medicine.ecu.edu/admissions,"The Office of Student Admissions | Greenville , NC 27834 USA | phone: (252) 744-2202 | fax: (252) 744-2202 | email: somadmissions@ecu.edu | website: https://medicine.ecu.edu/admissions",
