source_key,source_name,source_url,source_row_number,school_name_raw,school_name_clean,school_source_url,state,degree_type,average_gpa_raw,average_gpa,average_mcat_raw,average_mcat,minimum_mcat_raw,minimum_mcat,notes
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,162,Brown University The Warren Alpert Medical School,Brown University The Warren Alpert Medical School,,RI,MD,3.83,3.83,516,516,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,163,Medical University of South Carolina College of Medicine*,Medical University of South Carolina College of Medicine,,SC,MD,3.85,3.85,511.2,511.2,500,500,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,164,University of South Carolina School of Medicine - Columbia*,University of South Carolina School of Medicine - Columbia,,SC,MD,3.77,3.77,508,508,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,165,University of South Carolina School of Medicine - Greenville*,University of South Carolina School of Medicine - Greenville,,SC,MD,3.75,3.75,509,509,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,166,Edward Via College of Osteopathic Medicine - Carolinas Campus,Edward Via College of Osteopathic Medicine - Carolinas Campus,,SC,DO,3.70,3.7,500-506,500,496,496,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,167,University of South Dakota Sanford School of Medicine*,University of South Dakota Sanford School of Medicine,,SD,MD,3.79,3.79,508.3,508.3,496,496,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,168,East Tennessee State University Quillen College of Medicine*,East Tennessee State University Quillen College of Medicine,,TN,MD,3.85,3.85,513,513,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,169,Meharry Medical College School of Medicine,Meharry Medical College School of Medicine,,TN,MD,3.46,3.46,503,503,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,170,University of Tennessee Health Science Center College of Medicine*,University of Tennessee Health Science Center College of Medicine,,TN,MD,3.83,3.83,513,513,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,171,Vanderbilt University School of Medicine,Vanderbilt University School of Medicine,,TN,MD,3.5-4.0,3.5,508-528,508,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,172,Lincoln Memorial University DeBusk College of Osteopathic Medicine,Lincoln Memorial University DeBusk College of Osteopathic Medicine,,TN,DO,3.40,3.4,501,501,494,494,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,173,Baylor College of Medicine,Baylor College of Medicine,,TX,MD,3.92,3.92,518,518,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,174,TCU and UNTHSC School of Medicine,TCU and UNTHSC School of Medicine,,TX,MD,3.81,3.81,512,512,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,175,Texas A&M Health Science Center College of Medicine*,Texas A&M Health Science Center College of Medicine,,TX,MD,3.89,3.89,513,513,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,176,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine*,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,,TX,MD,3.84,3.84,509,509,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,177,Texas Tech University Health Sciences Center School of Medicine - Lubbock*,Texas Tech University Health Sciences Center School of Medicine - Lubbock,,TX,MD,3.85,3.85,509,509,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,178,University of Houston Tilman J. Fertitta Family College of Medicine*,University of Houston Tilman J. Fertitta Family College of Medicine,,TX,MD,3.84,3.84,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,179,University of Texas at Austin Dell Medical School*,University of Texas at Austin Dell Medical School,,TX,MD,3.93,3.93,517,517,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,180,University of Texas Medical Branch School of Medicine*,University of Texas Medical Branch School of Medicine,,TX,MD,3.78,3.78,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,181,University of Texas McGovern Medical School at Houston*,University of Texas McGovern Medical School at Houston,,TX,MD,3.84,3.84,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,182,University of Texas Rio Grande Valley School of Medicine*,University of Texas Rio Grande Valley School of Medicine,,TX,MD,3.85,3.85,509,509,495,495,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,183,University of Texas School of Medicine at San Antonio*,University of Texas School of Medicine at San Antonio,,TX,MD,3.90,3.9,518.6,518.6,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,184,University of Texas Southwestern Medical School*,University of Texas Southwestern Medical School,,TX,MD,3.96,3.96,517,517,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,185,Sam Houston State University College of Osteopathic Medicine*,Sam Houston State University College of Osteopathic Medicine,,TX,DO,3.80,3.8,506,506,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,186,University of the Incarnate Word School of Osteopathic Medicine,University of the Incarnate Word School of Osteopathic Medicine,,TX,DO,3.60,3.6,504,504,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,187,University of North Texas Health Science Center at Fort Worth Texas College of Osteopathic Medicine,University of North Texas Health Science Center at Fort Worth Texas College of Osteopathic Medicine,,TX,DO,3.82,3.82,507.2,507.2,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,188,University of Utah School of Medicine*,University of Utah School of Medicine,,UT,MD,3.87,3.87,514,514,500,500,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,189,Noorda College of Osteopathic Medicine,Noorda College of Osteopathic Medicine,,UT,DO,3.50,3.5,504,504,500,500,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,190,Eastern Virginia Medical School*,Eastern Virginia Medical School,,VA,MD,3.70,3.7,513,513,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,191,Virginia Commonwealth University School of Medicine*,Virginia Commonwealth University School of Medicine,,VA,MD,3.70,3.7,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,192,Virginia Tech Carilion School of Medicine and Research Institute*,Virginia Tech Carilion School of Medicine and Research Institute,,VA,MD,3.67,3.67,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,193,University of Virginia School of Medicine*,University of Virginia School of Medicine,,VA,MD,3.85,3.85,518,518,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,194,Edward Via College of Osteopathic Medicine - Virginia Campus,Edward Via College of Osteopathic Medicine - Virginia Campus,,VA,DO,3.60,3.6,502,502,495,495,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,195,Liberty University College of Osteopathic Medicine,Liberty University College of Osteopathic Medicine,,VA,DO,3.40,3.4,504,504,501,501,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,196,The University of Vermont Larner College of Medicine*,The University of Vermont Larner College of Medicine,,VT,MD,3.70,3.7,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,197,University of Washington School of Medicine*,University of Washington School of Medicine,,WA,MD,3.7,3.7,511,511,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,198,Washington State University Elson S. Floyd College of Medicine*,Washington State University Elson S. Floyd College of Medicine,,WA,MD,3.64,3.64,507.9,507.9,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,199,Pacific Northwestern University of Health Sciences College of Osteopathic Medicine,Pacific Northwestern University of Health Sciences College of Osteopathic Medicine,,WA,DO,3.60,3.6,503,503,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,200,Marshall University Joan C. Edwards School of Medicine*,Marshall University Joan C. Edwards School of Medicine,,WV,MD,3.81,3.81,506,506,496,496,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,201,West Virginia University School of Medicine*,West Virginia University School of Medicine,,WV,MD,3.80,3.8,511,511,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,202,West Virginia School of Osteopathic Medicine*,West Virginia School of Osteopathic Medicine,,WV,DO,3.53,3.53,502,502,495,495,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,203,Medical College of Wisconsin,Medical College of Wisconsin,,WI,MD,3.70,3.7,508,508,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,204,University of Wisconsin School of Medicine and Public Health*,University of Wisconsin School of Medicine and Public Health,,WI,MD,3.78,3.78,511,511,NR,,source row carried an asterisk
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,2,Albany Medical College,Albany Medical College,,,,3.77,3.77,512,512,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,3,Boston University Sch of Med,Boston University Sch of Med,,,,3.76,3.76,517,517,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,4,Brown University The Warren Alpert Medical School,Brown University The Warren Alpert Medical School,,,,3.76,3.76,516,516,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,5,California Northstate University College of Medicine,California Northstate University College of Medicine,,,,3.83,3.83,513.4,513.4,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,6,California University of Science and Medicine,California University of Science and Medicine,,,,,,510,510,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,7,Case Western Reserve University School of Medicine,Case Western Reserve University School of Medicine,,,,3.9,3.9,517,517,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,8,Chicago Medical School at Rosalind Franklin University of Medicine & Science,Chicago Medical School at Rosalind Franklin University of Medicine & Science,,,,3.69,3.69,508,508,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,9,Creighton University School of Medicine,Creighton University School of Medicine,,,,3.86,3.86,513,513,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,10,Dalhousie University Faculty of Medicine,Dalhousie University Faculty of Medicine,,,,3.8,3.8,505,505,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,11,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,,,,3.92,3.92,518,518,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,12,Drexel University College of Medicine,Drexel University College of Medicine,,,,3.76,3.76,512,512,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,13,East Tennessee State University James H. Quillen College of Medicine,East Tennessee State University James H. Quillen College of Medicine,,,,3.85,3.85,512.82,512.82,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,14,Eastern Virginia Medical School,Eastern Virginia Medical School,,,,3.7,3.7,513,513,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,15,Emory University School of Medicine,Emory University School of Medicine,,,,3.81,3.81,514.9,514.9,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,16,Florida Atlantic University Charles E. Schmidt College of Medicine,Florida Atlantic University Charles E. Schmidt College of Medicine,,,,3.83,3.83,513,513,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,17,Florida International University Herbert Wertheim College of Medicine,Florida International University Herbert Wertheim College of Medicine,,,,3.82,3.82,510,510,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,18,Frank H. Netter MD School of Medicine at Quinnipiac University,Frank H. Netter MD School of Medicine at Quinnipiac University,,,,3.7,3.7,511,511,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,19,Geisel School of Medicine at Dartmouth,Geisel School of Medicine at Dartmouth,,,,3.77,3.77,516,516,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,20,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,,,,3.81,3.81,513.06,513.06,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,21,George Washington University School of Medicine and Health Sciences,George Washington University School of Medicine and Health Sciences,,,,3.8,3.8,515,515,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,22,Georgetown University School of Medicine,Georgetown University School of Medicine,,,,3.76,3.76,513,513,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,23,Harvard Medical School,Harvard Medical School,,,,3.9,3.9,520.48,520.48,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,24,Indiana University School of Medicine,Indiana University School of Medicine,,,,3.85,3.85,512,512,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,25,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,,,,3.7,3.7,510,510,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,26,Johns Hopkins University School of Medicine,Johns Hopkins University School of Medicine,,,,3.94,3.94,520,520,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,27,Kaiser Permanente Bernard J. Tyson School of Medicine,Kaiser Permanente Bernard J. Tyson School of Medicine,,,,3.78,3.78,514,514,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,28,Keck School of Medicine of the University of Southern California,Keck School of Medicine of the University of Southern California,,,,3.85,3.85,517,517,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,29,Loma Linda University School of Medicine,Loma Linda University School of Medicine,,,,3.8,3.8,509,509,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,30,Louisiana State University School of Medicine in Shreveport,Louisiana State University School of Medicine in Shreveport,,,,3.7,3.7,507,507,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,31,Loyola University Chicago Stritch School of Medicine,Loyola University Chicago Stritch School of Medicine,,,,3.8,3.8,512,512,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,32,Marshall University Joan C. Edwards School of Medicine,Marshall University Joan C. Edwards School of Medicine,,,,3.81,3.81,506,506,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,33,"Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba","Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba",,,,4.27,4.27,513,513,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,34,Mayo Clinic Alix School of Medicine,Mayo Clinic Alix School of Medicine,,,,3.95,3.95,521,521,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,35,McGill University Faculty of Medicine,McGill University Faculty of Medicine,,,,3.8,3.8,,,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,36,Medical College of Georgia at Augusta University,Medical College of Georgia at Augusta University,,,,3.8,3.8,513,513,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,37,Medical University of South Carolina College of Medicine,Medical University of South Carolina College of Medicine,,,,3.7,3.7,511,511,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,38,Mercer University School of Medicine,Mercer University School of Medicine,,,,3.69,3.69,503,503,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,39,Michigan State University College of Human Medicine,Michigan State University College of Human Medicine,,,,3,3,,,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,40,Morehouse School of Medicine,Morehouse School of Medicine,,,,3.64,3.64,505.6,505.6,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,41,New York Medical College,New York Medical College,,,,3.73,3.73,515,515,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,42,New York University Grossman School of Medicine,New York University Grossman School of Medicine,,,,3.95,3.95,522.39,522.39,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,43,Northeast Ohio Medical University,Northeast Ohio Medical University,,,,3.75,3.75,511,511,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,44,Northern Ontario School of Medicine,Northern Ontario School of Medicine,,,,3.79,3.79,,,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,45,Northwestern University The Feinberg School of Medicine,Northwestern University The Feinberg School of Medicine,,,,3.93,3.93,521,521,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,46,Nova Southeastern University Dr. Kiran C. Patel College of Allopathic Medicine,Nova Southeastern University Dr. Kiran C. Patel College of Allopathic Medicine,,,,3.75,3.75,512,512,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,47,Oakland University William Beaumont School of Medicine,Oakland University William Beaumont School of Medicine,,,,3.89,3.89,510,510,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,48,Ohio State University College of Medicine,Ohio State University College of Medicine,,,,3.83,3.83,514,514,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,49,Oregon Health & Science University School of Medicine,Oregon Health & Science University School of Medicine,,,,3.66,3.66,509,509,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,50,Perelman School of Medicine at the University of Pennsylvania,Perelman School of Medicine at the University of Pennsylvania,,,,3.94,3.94,521.7,521.7,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,51,Queen’s University Faculty of Health Sciences,Queen’s University Faculty of Health Sciences,,,,3.75,3.75,513,513,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,52,Rush Medical College of Rush University Medical Center,Rush Medical College of Rush University Medical Center,,,,3.72,3.72,510,510,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,53,Saint Louis University School of Medicine,Saint Louis University School of Medicine,,,,3.9,3.9,514,514,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,54,Sidney Kimmel Medical College at Thomas Jefferson University,Sidney Kimmel Medical College at Thomas Jefferson University,,,,3.8,3.8,513,513,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,55,Southern Illinois University School of Medicine,Southern Illinois University School of Medicine,,,,2.8,2.8,,,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,56,Stanford University School of Medicine,Stanford University School of Medicine,,,,,,3.94,,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,57,State University of New York Upstate Medical University,State University of New York Upstate Medical University,,,,3.74,3.74,512,512,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,58,TCU and UNTHSC School of Medicine,TCU and UNTHSC School of Medicine,,,,3.81,3.81,512,512,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,59,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,,,,3.84,3.84,509,509,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,60,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,,,,3.87,3.87,517.6,517.6,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,61,The University of Toledo College of Medicine and Life Sciences,The University of Toledo College of Medicine and Life Sciences,,,,3.78,3.78,510,510,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,62,The University of Western Ontario - Schulich School of Medicine & Dentistry,The University of Western Ontario - Schulich School of Medicine & Dentistry,,,,3.96,3.96,513,513,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,63,Tufts University School of Medicine,Tufts University School of Medicine,,,,3.82,3.82,514,514,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,64,Tulane University School of Medicine,Tulane University School of Medicine,,,,3.7,3.7,510,510,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,65,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,,,,3.7,3.7,510,510,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,66,University of Alabama School of Medicine,University of Alabama School of Medicine,,,,3.87,3.87,509.4,509.4,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,67,University of Alberta Faculty of Medicine and Dentistry,University of Alberta Faculty of Medicine and Dentistry,,,,3.84,3.84,,,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,68,University of Arizona College of Medicine - Phoenix,University of Arizona College of Medicine - Phoenix,,,,3.8,3.8,516,516,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,69,University of Arizona College of Medicine - Tucson,University of Arizona College of Medicine - Tucson,,,,,,,,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,70,University of Arkansas for Medical Sciences College of Medicine,University of Arkansas for Medical Sciences College of Medicine,,,,3.83,3.83,509,509,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,71,"University of California, Davis, School of Medicine","University of California, Davis, School of Medicine",,,,3.72,3.72,509,509,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,72,"University of California, Irvine, School of Medicine","University of California, Irvine, School of Medicine",,,,3.86,3.86,516,516,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,73,"University of California, Riverside School of Medicine","University of California, Riverside School of Medicine",,,,3.66,3.66,509,509,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,74,"University of California, San Diego School of Medicine","University of California, San Diego School of Medicine",,,,3.83,3.83,514.4,514.4,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,75,University of Cincinnati College of Medicine,University of Cincinnati College of Medicine,,,,3.83,3.83,513,513,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,76,University of Colorado School of Medicine,University of Colorado School of Medicine,,,,,,500,500,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,77,University of Florida College of Medicine,University of Florida College of Medicine,,,,,,500,500,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,78,"University of Hawaii, John A. Burns School of Medicine","University of Hawaii, John A. Burns School of Medicine",,,,3.79,3.79,512,512,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,79,University of Houston College of Medicine,University of Houston College of Medicine,,,,3.84,3.84,512,512,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,80,University of Illinois College of Medicine,University of Illinois College of Medicine,,,,3.82,3.82,511,511,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,81,University of Iowa Roy J. and Lucille A. Carver College of Medicine,University of Iowa Roy J. and Lucille A. Carver College of Medicine,,,,3,3,514,514,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,82,University of Kansas School of Medicine,University of Kansas School of Medicine,,,,3.84,3.84,509,509,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,83,University of Kentucky College of Medicine,University of Kentucky College of Medicine,,,,3.83,3.83,506,506,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,84,University of Louisville School of Medicine,University of Louisville School of Medicine,,,,3.73,3.73,508,508,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,85,University of Maryland School of Medicine,University of Maryland School of Medicine,,,,3.83,3.83,,,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,86,University of Massachusetts Medical School,University of Massachusetts Medical School,,,,3.87,3.87,512,512,,,
