source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,out_of_state_applicants,canadian_applicants,international_applicants,daca_status_applicants,unmapped_label_value_text,notes
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,99,784,219.100,NY,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,We accept applicants from both in and out of state.,,We accept applications from those who hold DACA status,We accept applications from those who hold DACA status,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,100,784,136.940,NY,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,https://icahn.mssm.edu/education/admissions/application | https://icahn.mssm.edu/education/admissions/application,https://icahn.mssm.edu/education/admissions/application | International applicants are not eligible for the MD/PhD program and the Early Assurance programs.,International applicants are not eligible for the MD/PhD program and the Early Assurance programs. | http://icahn.mssm.edu/education/financial-aid/application/daca,http://icahn.mssm.edu/education/financial-aid/application/daca,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,101,784,62.060,NY,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Apply if you have a competitive application,,Financial Aid may not be available.,Financial Aid may not be available.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,102,850,595.221,NY,New York Medical College,New York Medical College,NYMC accepts students from all 50 states | Specific course requirement and and tuition payment policies apply. https://www.nymc.edu/som/admissions--aid/,Specific course requirement and and tuition payment policies apply. https://www.nymc.edu/som/admissions--aid/,NYMC is unable to provide scholarship funding or government-funded loads for DACA applicants.,NYMC is unable to provide scholarship funding or government-funded loads for DACA applicants.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,103,850,464.220,NY,NYU Grossman Long Island School of Medicine,NYU Grossman Long Island School of Medicine,"Out-of-state applicants are welcome to apply; applicants who may have ties to the Long Island, NYC and greater tri-state areas especially encouraged to apply. | Canadian citizens with a bachelor degree from a US or Canadian degree granting college or university by the time of matriculation are eligible to apply.",Canadian citizens with a bachelor degree from a US or Canadian degree granting college or university by the time of matriculation are eligible to apply. | International students with a bachelor's from a US or Canadian degree granting college or university by the time of matriculation are eligible to apply. There are no exceptions to this requirement.,International students with a bachelor's from a US or Canadian degree granting college or university by the time of matriculation are eligible to apply. There are no exceptions to this requirement. | Applicants with DACA status with a bachelors from a US or Canadian degree granting college or university are eligible to apply.,Applicants with DACA status with a bachelors from a US or Canadian degree granting college or university are eligible to apply.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,104,850,360.219,NY,NYU Grossman School of Medicine,NYU Grossman School of Medicine,Must have a bachelor ’ s degree from an accredited college or university in the United States or Canada | Must have a bachelor ’ s degree from an accredited college or university in the United States or Canada,Must have a bachelor ’ s degree from an accredited college or university in the United States or Canada | Must have a bachelor ’ s degree from an accredited college or university in the United States or Canada,Must have a bachelor ’ s degree from an accredited college or university in the United States or Canada | Must have a bachelor ’ s degree from an accredited college or university in the United States or Canada,Must have a bachelor ’ s degree from an accredited college or university in the United States or Canada,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,105,850,285.339,NY,Renaissance School of Medicine at Stony Brook University,Renaissance School of Medicine at Stony Brook University,Applications are accepted from Out-of-state applicants. | Applications are accepted from Canadian applicants.,Applications are accepted from Canadian applicants. | Applications are accepted from International applicants.,Applications are accepted from International applicants. | Applications are accepted from DACA applicants.,Applications are accepted from DACA applicants.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,106,850,210.459,NY,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,http://www.upstate.edu/com/admissions/faqs.php | http://www.upstate.edu/com/admissions/faqs.php,http://www.upstate.edu/com/admissions/faqs.php | http://www.upstate.edu/com/admissions/international.php,http://www.upstate.edu/com/admissions/international.php | http://www.upstate.edu/com/admissions/index.php,http://www.upstate.edu/com/admissions/index.php,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,107,850,121.018,NY,SUNY Downstate Health Sciences University College of Medicine,SUNY Downstate Health Sciences University College of Medicine,You do not have to be a New York State Resident to apply for admission or to be considered for acceptance.,,Admissions preference is given to US citizens & permanent residents.,Admissions preference is given to US citizens & permanent residents.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,108,900,595.221,NY,University of Rochester School of Medicine and Dentistry,University of Rochester School of Medicine and Dentistry,We are a private medical school. There is no state requirement. | Canadian students are only eligible to our Levitan Endowed Family Scholarship (1 student annually).,Canadian students are only eligible to our Levitan Endowed Family Scholarship (1 student annually). | International students are only eligible to our Levitan Endowed Family Scholarship (1 student annually).,International students are only eligible to our Levitan Endowed Family Scholarship (1 student annually).,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,109,900,520.341,NY,Weill Cornell Medicine,Weill Cornell Medicine,All applicants | All applicants,All applicants | All applicants,All applicants | All applicants,All applicants,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,110,900,398.340,OH,Case Western Reserve University School of Medicine,Case Western Reserve University School of Medicine,There is no difference in our admissions processes for OOS applicants. | There is no difference in our admissions for Canadian applicants. MSTP does not accept Canadian applicants.,There is no difference in our admissions for Canadian applicants. MSTP does not accept Canadian applicants. | There is no difference for admissions for international students. Both the University Program and College Program accept international students. MSTP does not accept international applicants.,There is no difference for admissions for international students. Both the University Program and College Program accept international students. MSTP does not accept international applicants. | There is no difference in our admissions processes for DACA applicants for the University Program and College Program. MSTP does not accept applicants with DACA status.,There is no difference in our admissions processes for DACA applicants for the University Program and College Program. MSTP does not accept applicants with DACA status.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,111,900,290.899,OH,Northeast Ohio Medical University,Northeast Ohio Medical University,NEOMED entertains applications from non-Ohio residents. | Canadian applicants are defined as Canadian citizens who do not hold legal permanent resident status in the U.S. U.S. Citizens and U.S. LPR's with degrees from Canadian universities may apply.,Canadian applicants are defined as Canadian citizens who do not hold legal permanent resident status in the U.S. U.S. Citizens and U.S. LPR's with degrees from Canadian universities may apply. | The Doctor of Medicine program at NEOMED is not certified to enroll international applicants as defined by visa status without U.S. Citizenship or LPR status.,The Doctor of Medicine program at NEOMED is not certified to enroll international applicants as defined by visa status without U.S. Citizenship or LPR status.,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,112,900,216.019,OH,Ohio State University College of Medicine,Ohio State University College of Medicine,All out of state applicants considered,,DACA students considered,DACA students considered,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,113,900,141.139,OH,The University of Toledo College of Medicine and Life Sciences,The University of Toledo College of Medicine and Life Sciences,We accept applications from out-of-state applicants. | US Permanent Resident with “ green card ” at time of application only.,US Permanent Resident with “ green card ” at time of application only. | US Permanent Resident with “ green card ” at time of application only.,US Permanent Resident with “ green card ” at time of application only.,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,114,900,58.979,OH,University of Cincinnati College of Medicine,University of Cincinnati College of Medicine,Out-of-state residents make-up approximately 40-60 percent of the incoming class each year.,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,115,958,587.941,OH,Wright State University Boonshoft School of Medicine,Wright State University Boonshoft School of Medicine,BSOM accepts applications from out of state applicants. | See https://medicine.wright.edu/admissions/prerequisites-and- application for more information.,See https://medicine.wright.edu/admissions/prerequisites-and- application for more information. | See https://medicine.wright.edu/admissions/prerequisites-and- application for more information.,See https://medicine.wright.edu/admissions/prerequisites-and- application for more information. | See https://medicine.wright.edu/admissions/prerequisites-and- application for more information.,See https://medicine.wright.edu/admissions/prerequisites-and- application for more information.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,116,958,474.940,OK,University of Oklahoma College of Medicine,University of Oklahoma College of Medicine,Applicants have the ability to state their ties to Oklahoma on their secondary application. This is used as a part of the screening process for selecting nonresident applicants for interviews. | Must also be a U.S. citizen or hold a U.S. permanent visa at the time of application,Must also be a U.S. citizen or hold a U.S. permanent visa at the time of application | Must be a U.S. citizen or hold a U.S. permanent visa at the time of application,Must be a U.S. citizen or hold a U.S. permanent visa at the time of application | Must be a U.S. citizen or hold a permanent visa at the time of application,Must be a U.S. citizen or hold a permanent visa at the time of application,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,117,958,370.938,OR,Oregon Health & Science University School of Medicine,Oregon Health & Science University School of Medicine,"Applicants who fit one or more of our mission based groups are given strong preference in the admissions process. | Applicants must be US citizens, have permanent residency with a valid Green Card, or have DACA status to be considered eligible.","Applicants must be US citizens, have permanent residency with a valid Green Card, or have DACA status to be considered eligible. | Applicants must be US citizens, have permanent residency with a valid Green Card, or have DACA status to be considered eligible.","Applicants must be US citizens, have permanent residency with a valid Green Card, or have DACA status to be considered eligible. | DACA status considered for MD program, not considered for combined degree programs.","DACA status considered for MD program, not considered for combined degree programs.",,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,118,958,288.778,PA,Drexel University College of Medicine,Drexel University College of Medicine,U.S. Citizens and Permanent residents from any state are welcomed.,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,119,958,184.777,PA,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,"Completed applications from out-of-state residents will be given full consideration | To be considered for admission, applicants must be either US Citizens or Permanent Resident","To be considered for admission, applicants must be either US Citizens or Permanent Resident | To be considered for admission, applicants must be either US Citizens or Permanent Resident","To be considered for admission, applicants must be either US Citizens or Permanent Resident | To be considered for admission, applicants must be either US Citizens or Permanent Resident","To be considered for admission, applicants must be either US Citizens or Permanent Resident",,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,120,958,109.897,PA,Lewis Katz School of Medicine at Temple University,Lewis Katz School of Medicine at Temple University,n/a,Exception for special admissions program,Exception for special admissions program,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,121,1008,602.503,PA,Pennsylvania State University College of Medicine,Pennsylvania State University College of Medicine,All applicants who are US citizens.,,DACA status applicants are eligible to apply. See the admissions website.,DACA status applicants are eligible to apply. See the admissions website.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,122,1008,520.342,PA,Perelman School of Medicine at the University of Pennsylvania,Perelman School of Medicine at the University of Pennsylvania,Private institution; out-of-state applicants welcome | limited funding for non-US citizens,limited funding for non-US citizens | Must have completed 24 credits of science education (BCPM credits) in the US before applying; limited funding for non-US citizens,Must have completed 24 credits of science education (BCPM credits) in the US before applying; limited funding for non-US citizens | Limited funding for non-US citizens,Limited funding for non-US citizens,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,123,1008,430.902,PA,Sidney Kimmel Medical College at Thomas Jefferson University,Sidney Kimmel Medical College at Thomas Jefferson University,None | none,none | Must have earned a baccalaureate degree from a US or Canadian university,Must have earned a baccalaureate degree from a US or Canadian university | Must have earned a baccalaureate degree from a US or Canadian university,Must have earned a baccalaureate degree from a US or Canadian university,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,124,1008,356.022,PA,University of Pittsburgh School of Medicine,University of Pittsburgh School of Medicine,We accept out-of-state applicants.,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,125,1008,259.301,PR,Ponce Health Sciences University School of Medicine,Ponce Health Sciences University School of Medicine,"For Ponce, PR: Applicants must meet Spanish proficency requirements | For Ponce, PR: Applicants must meet Spanish proficency requirements","For Ponce, PR: Applicants must meet Spanish proficency requirements | International students must meet all domestic requirements including language proficiency, based on campus.","International students must meet all domestic requirements including language proficiency, based on campus. | Must present official documentation",Must present official documentation,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,126,1008,146.300,PR,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,. They must meet the same admission requirements as in-state applicants. | Canadian applicants are considered international students. They must meet the same admission requirements as international applicants,Canadian applicants are considered international students. They must meet the same admission requirements as international applicants | Accepted international applicants must have an F-1 visa. Academic transcripts must be validated trough a Certified USA Education Service. They must provide evidence to finance M.D. education.,Accepted international applicants must have an F-1 visa. Academic transcripts must be validated trough a Certified USA Education Service. They must provide evidence to finance M.D. education. | They must meet the same admission requirements as international applicants,They must meet the same admission requirements as international applicants,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,127,1058,577.221,PR,Universidad Central del Caribe School of Medicine,Universidad Central del Caribe School of Medicine,Must be bilingual in Spanish and English. | The required courses have to be equivalent to the US system as well as the grading system. All students must be fully bilingual in Spanish and English.,The required courses have to be equivalent to the US system as well as the grading system. All students must be fully bilingual in Spanish and English. | The required courses have to be equivalent to the US system as well as the grading system. All students must be fully bilingual in English and Spanish.,The required courses have to be equivalent to the US system as well as the grading system. All students must be fully bilingual in English and Spanish.,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,128,1058,495.061,PR,University of Puerto Rico School of Medicine,University of Puerto Rico School of Medicine,"Only applicants who complete the minimum of 2 strong ties with PR, will be considered for the firs screening.",,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,129,1058,420.181,RI,The Warren Alpert Medical School of Brown University,The Warren Alpert Medical School of Brown University,"All applicants | All applicants can apply, but financial aid is limited.","All applicants can apply, but financial aid is limited. | All applicants can apply, but financial aid is limited.","All applicants can apply, but financial aid is limited. | All applicants can apply, but financial aid is limited.","All applicants can apply, but financial aid is limited.",,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,130,1058,312.740,SC,Medical University of South Carolina College of Medicine,Medical University of South Carolina College of Medicine,"As a public, South Carolina medical school, preference is given to in- state residents. Out-of-state applicants must possess strong Close Ties to South Carolina and meet academic minimums.",,Applicants holding DACA status may apply to the MD program and be considered for admission to the College of Medicine under the same policies and procedures as other applicants.,Applicants holding DACA status may apply to the MD program and be considered for admission to the College of Medicine under the same policies and procedures as other applicants.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,131,1058,237.860,SC,University of South Carolina School of Medicine Columbia,University of South Carolina School of Medicine Columbia,"Close, significant ties to SC",,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,132,1058,155.700,SC,University of South Carolina School of Medicine Greenville,University of South Carolina School of Medicine Greenville,Each incoming class has approximately 30% of students who come from out-of-state,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,133,1058,64.539,SD,"University of South Dakota, Sanford School of Medicine","University of South Dakota, Sanford School of Medicine","Need ties to state such as SD High School Grad, at least 90 credits at a SD college/university, parent living in SD, child of SSOM alumni, member of a federally recognized tribe from border state.",,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,134,1116,587.941,TN,East Tennessee State University James H. Quillen College of Medicine,East Tennessee State University James H. Quillen College of Medicine,https://www.etsu.edu/com/admissions/requirements/selection- factors.php | https://www.etsu.edu/com/admissions/requirements/selection- factors.php,https://www.etsu.edu/com/admissions/requirements/selection- factors.php | https://www.etsu.edu/com/admissions/requirements/selection- factors.php,https://www.etsu.edu/com/admissions/requirements/selection- factors.php,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,135,1116,513.061,TN,Meharry Medical College,Meharry Medical College,n/a | Bachelor's degree must be from a US or Canadian institution,Bachelor's degree must be from a US or Canadian institution | Bachelor's degree must be from a US or Canadian institution,Bachelor's degree must be from a US or Canadian institution | N/A,N/A,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,136,1116,409.060,TN,"Thomas F. Frist, Jr. College of Medicine at Belmont University","Thomas F. Frist, Jr. College of Medicine at Belmont University",FCoM is a private medical school with no preference for Tennessee residents. | Canadian applicants have the same admissions process as all other applicants.,Canadian applicants have the same admissions process as all other applicants. | International applicants have the same admissions process as all other applicants.,International applicants have the same admissions process as all other applicants. | DACA Status applicants have the same admissions process as all other applicants.,DACA Status applicants have the same admissions process as all other applicants.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,137,1116,326.899,TN,University of Tennessee Health Science Center College of Medicine,University of Tennessee Health Science Center College of Medicine,Preference is given to Tennessee residents; only 10% of the entering class may be from out of state.,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,138,1116,195.898,TN,Vanderbilt University School of Medicine,Vanderbilt University School of Medicine,"As of 3-3-2026, there are no restrictions to be accepted to VUSM as an out of state applicant. | We accept applications from any applicant who meets our academic and other prerequisites, without regard to citizenship or immigration status.","We accept applications from any applicant who meets our academic and other prerequisites, without regard to citizenship or immigration status. | We accept applications from any applicant who meets our academic and other prerequisites, without regard to citizenship or immigration status.","We accept applications from any applicant who meets our academic and other prerequisites, without regard to citizenship or immigration status. | We accept applications from any applicant who meets our academic and other prerequisites, without regard to citizenship or immigration status.","We accept applications from any applicant who meets our academic and other prerequisites, without regard to citizenship or immigration status.",,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,139,1116,121.018,TX,Anne Burnett Marion School of Medicine at TCU,Anne Burnett Marion School of Medicine at TCU,All applicants are considered.,,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,140,1166,602.503,TX,Baylor College of Medicine,Baylor College of Medicine,The admissions committee uses the same criteria to evaluate applicants whether they are in-state or out-of-state residents.,MD/PhD applicants only,MD/PhD applicants only,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,141,1166,520.342,TX,McGovern Medical School at the University of Texas Health Science Center at Houston,McGovern Medical School at the University of Texas Health Science Center at Houston,"As a state school, we accept out of state applicants, but give preference to Texas residents.",,,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,142,1166,396.622,TX,Texas A&M University School of Medicine,Texas A&M University School of Medicine,"By state mandate, enrollment of individuals who are residents of states other than Texas may not exceed 10 percent of the current class size. | U.S. citizens or U.S. permanent residents who have successfully completed 90 credit hours or earned a baccalaureate at a fully- accredited Canadian college or university are considered for admission.",U.S. citizens or U.S. permanent residents who have successfully completed 90 credit hours or earned a baccalaureate at a fully- accredited Canadian college or university are considered for admission.,Requires current DACA status to apply and at the time of medical school enrollment. Official documentation is required.,Requires current DACA status to apply and at the time of medical school enrollment. Official documentation is required.,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,143,1166,307.181,TX,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,We accept up to 10% of the class from out-of-state. | Foreign nationals must have permanent resident status in the United States.,Foreign nationals must have permanent resident status in the United States. | Foreign nationals must have permanent resident status in the United States.,Foreign nationals must have permanent resident status in the United States.,,,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,144,1166,201.460,TX,Texas Tech University Health Sciences Center School of Medicine,Texas Tech University Health Sciences Center School of Medicine,"Due to our State Legislative policies, we can only accept up to 10% out of state students. | We only accept applications from SACS accredited colleges or universities. U.S. Citizenship or Permanent U.S. residency is required at the time of application.",We only accept applications from SACS accredited colleges or universities. U.S. Citizenship or Permanent U.S. residency is required at the time of application. | We accept only U.S. citizens and permanent residents to our medical school.,"We accept only U.S. citizens and permanent residents to our medical school. | At this time, we do not accept DACA students to our medical school.","At this time, we do not accept DACA students to our medical school.",,
aamc_msar_applications_accepted,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/06_msar012-applications-accepted-information.pdf,145,1166,110.300,TX,The University of Texas at Tyler School of Medicine,The University of Texas at Tyler School of Medicine,"Texas state law requires that no more than 10% of the entering classes of dental, medical, podiatric, and veterinary schools can be made up on non-Texas residents. | Must be a permanent U.S. resident.",Must be a permanent U.S. resident.,Must be a permanent U.S. resident.,Must be a permanent U.S. resident.,,
