source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,transfer_contact_name,transfer_phone_number,transfer_email_address,transfer_website,unmapped_label_value_text,notes
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,70,148,428.218,MI,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan University Homer Stryker M.D. School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,71,148,402.978,MN,Mayo Clinic Alix School of Medicine,Mayo Clinic Alix School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,72,148,377.738,MN,University of Minnesota Medical School,University of Minnesota Medical School,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,73,148,317.497,MO,Saint Louis University School of Medicine,Saint Louis University School of Medicine,3149779875,3149779875,slumd@health.slu.edu,https://www.slu.edu/medicine/medical-education/md/transfer- visiting-students.php,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,74,148,257.256,MO,University of Missouri-Columbia School of Medicine,University of Missouri-Columbia School of Medicine,Blair Whitney | 5738828047,5738828047,mizzoumed@missouri.edu,https://medicine.missouri.edu/offices- programs/admissions/medical-school-application-process/transfer,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,75,148,232.016,MO,University of Missouri-Kansas City School of Medicine,University of Missouri-Kansas City School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,76,148,180.775,MO,Washington University in St. Louis School of Medicine,Washington University in St. Louis School of Medicine,3143626844,3143626844,mdadmissions@wustl.edu,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,77,148,111.534,MS,University of Mississippi School of Medicine,University of Mississippi School of Medicine,"Demondes Haynes, M.D. | 6019845010",6019845010,Admitmd@umc.edu,https://www.umc.edu/som/Departments%20and%20Offices/SOM %20Administrative%20Offices/SOM%20Admissions/Transfer %20and%20Visiting%20Students.html,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,78,148,60.293,NC,Brody School of Medicine at East Carolina University,Brody School of Medicine at East Carolina University,Admissions Office | 2527442271,2527442271,somadmissions@ecu.edu,https://medicine.ecu.edu/admissions/,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,79,178,633.421,NC,Duke University School of Medicine,Duke University School of Medicine,Andrea Liu | 9196848635,9196848635,andrea.liu@duke.edu,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,80,178,608.180,NC,Methodist University Cape Fear Valley Health School of Medicine,Methodist University Cape Fear Valley Health School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,81,178,538.940,NC,University of North Carolina at Chapel Hill School of Medicine,University of North Carolina at Chapel Hill School of Medicine,"Ms. Reid, Director of Admissions | 9199669931",9199669931,randee_reid@med.unc.edu,https://www.med.unc.edu/md/policies/wp- content/uploads/sites/883/2020/06/Transfer-Student-Policy- _LCME-10.7_Amended_05.18.20.pdf,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,82,178,513.699,NC,Wake Forest University School of Medicine,Wake Forest University School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,83,178,462.458,ND,University of North Dakota School of Medicine and Health Sciences,University of North Dakota School of Medicine and Health Sciences,James Porter | 7017774221,7017774221,james.porter@UND.edu,http://med.und.edu/student-affairs-admissions/,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,84,178,402.218,NE,Creighton University School of Medicine,Creighton University School of Medicine,Medical Admissions | 4022802799,4022802799,medadmissions@creighton.edu,https://www.creighton.edu/medicine/programs/medicine- md/frequently-asked-questions,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,85,178,376.977,NE,University of Nebraska College of Medicine,University of Nebraska College of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,86,178,351.737,NH,Geisel School of Medicine at Dartmouth,Geisel School of Medicine at Dartmouth,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,87,178,300.496,NJ,Cooper Medical School of Rowan University,Cooper Medical School of Rowan University,Office of Admissions | 8563612850,8563612850,cooperadmissions@rowan.edu,http://cmsru.rowan.edu/students/admissions/,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,88,178,275.256,NJ,Hackensack Meridian School of Medicine,Hackensack Meridian School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,89,178,250.016,NJ,Rutgers New Jersey Medical School,Rutgers New Jersey Medical School,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,90,178,224.775,NJ,"Rutgers, Robert Wood Johnson Medical School","Rutgers, Robert Wood Johnson Medical School",,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,91,178,164.534,NM,University of New Mexico School of Medicine,University of New Mexico School of Medicine,SOM Admissions Office | 5052724766,5052724766,somadmissions@salud.unm.edu,https://hsc.unm.edu/medicine/education/md/admissions/transfer- admissions.html,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,92,178,139.294,NV,Kirk Kerkorian School of Medicine at UNLV,Kirk Kerkorian School of Medicine at UNLV,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,93,178,114.054,NV,Roseman University College of Medicine,Roseman University College of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,94,178,62.813,NV,"University of Nevada, Reno School of Medicine","University of Nevada, Reno School of Medicine",Office of Admissions | 7757846063,7757846063,officeofadmissions@med.unr.edu,https://med.unr.edu/md-admissions/md-program,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,95,212,633.421,NY,Albany Medical College,Albany Medical College,5182625521,5182625521,admissions@amc.edu,https://www.amc.edu/admissions/md-program-admissions/,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,96,212,608.181,NY,Albert Einstein College of Medicine,Albert Einstein College of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,97,212,582.940,NY,Columbia University Vagelos College of Physicians and Surgeons,Columbia University Vagelos College of Physicians and Surgeons,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,98,212,531.700,NY,CUNY School of Medicine,CUNY School of Medicine,Mr. Jerrold G. Erves | 2126507718,2126507718,jgerves@med.cuny.edu,https://medicine.cuny.edu/about/,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,99,212,506.459,NY,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,100,212,481.219,NY,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,101,212,455.979,NY,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,102,212,430.738,NY,New York Medical College,New York Medical College,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,103,212,405.498,NY,NYU Grossman Long Island School of Medicine,NYU Grossman Long Island School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,104,212,380.258,NY,NYU Grossman School of Medicine,NYU Grossman School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,105,212,329.017,NY,Renaissance School of Medicine at Stony Brook University,Renaissance School of Medicine at Stony Brook University,"Office of Admissions, Renaissance School of Medicine | 6314442113",6314442113,somadmissions@stonybrookmedicine.edu,https://renaissance.stonybrookmedicine.edu/admissions,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,106,212,277.776,NY,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,Jennifer C Welch | 3154644570,3154644570,WELCHJ@UPSTATE.EDU,https://www.upstate.edu/com/admissions/transfer.php,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,107,212,217.535,NY,SUNY Downstate Health Sciences University College of Medicine,SUNY Downstate Health Sciences University College of Medicine,Office of Student Admissions | 7182702446,7182702446,medadmissions@downstate.edu,https://www.downstate.edu/education-training/college-of- medicine/admissions/transfer-admissions.html,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,108,212,192.295,NY,University of Rochester School of Medicine and Dentistry,University of Rochester School of Medicine and Dentistry,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,109,212,167.055,NY,Weill Cornell Medicine,Weill Cornell Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,110,212,106.814,OH,Case Western Reserve University School of Medicine,Case Western Reserve University School of Medicine,Please refer to the eligibility requirements for a transfer request in t,,casemed-admissions@case.edu,https://case.edu/medicine/admissions-programs/md- program/application-process/transfers-advanced-standing,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,111,212,55.573,OH,Northeast Ohio Medical University,Northeast Ohio Medical University,Jill Thompson | 3303256272,3303256272,jthompson@neomed.edu,http://www.neomed.edu/medicine/admissions/paths/transfer/,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,112,248,624.421,OH,Ohio State University College of Medicine,Ohio State University College of Medicine,"Megan Celik, Director of Admissions | 6142927137",6142927137,medicine@osu.edu,https://medicine.osu.edu/education/md/admissions/before-you- apply,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,113,248,564.180,OH,The University of Toledo College of Medicine and Life Sciences,The University of Toledo College of Medicine and Life Sciences,Kristina Bates | 4193833680,4193833680,medadmissions@utoledo.edu,https://www.utoledo.edu/med/md/admissions/pathways/MDtransfer .html,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,114,248,503.939,OH,University of Cincinnati College of Medicine,University of Cincinnati College of Medicine,Office of Medical Student Admissions | 5135587314,5135587314,MDadmissions@uc.edu,https://med.uc.edu/admissions/medical-student-admissions/how- to-apply/transfer-admission-process,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,115,248,478.699,OH,Wright State University Boonshoft School of Medicine,Wright State University Boonshoft School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,116,248,418.458,OK,University of Oklahoma College of Medicine,University of Oklahoma College of Medicine,OU College of Medicine Admissions | 4052712331,4052712331,adminmed@ouhsc.edu,https://catalog.ouhsc.edu/medicine/information/doctor-medicine- md/#admissionstext,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,117,248,393.218,OR,Oregon Health & Science University School of Medicine,Oregon Health & Science University School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,118,248,332.977,PA,Drexel University College of Medicine,Drexel University College of Medicine,Kelli Kennedy | 2159918220,2159918220,kelli.kennedy@drexel.edu,http://www.drexel.edu/medicine/Academics/MD-Program/MD- Program-Admissions/Transfer-Applicants/,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,119,248,307.736,PA,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,120,248,247.496,PA,Lewis Katz School of Medicine at Temple University,Lewis Katz School of Medicine at Temple University,LKSOM Office of Admissions | 2157073656,2157073656,medadmissions@temple.edu,https://medicine.temple.edu/education/md-program/how- apply/transfer-policy,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,121,248,222.255,PA,Pennsylvania State University College of Medicine,Pennsylvania State University College of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,122,248,197.015,PA,Perelman School of Medicine at the University of Pennsylvania,Perelman School of Medicine at the University of Pennsylvania,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,123,248,145.774,PA,Sidney Kimmel Medical College at Thomas Jefferson University,Sidney Kimmel Medical College at Thomas Jefferson University,"Clara Callahan, MD | 2150556983",2150556983,clara.callahan@jefferson.edu,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,124,248,85.533,PA,University of Pittsburgh School of Medicine,University of Pittsburgh School of Medicine,Office of Admissions & Financial Aid | 4126489891,4126489891,admissions@medschool.pitt.edu,https://www.medadmissions.pitt.edu/admissions/you- apply/policies-restrictions,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,125,276,633.421,PR,Ponce Health Sciences University School of Medicine,Ponce Health Sciences University School of Medicine,Rafmary Pomales | 7878402575,7878402575,rpomales@psm.edu,https://psm.edu,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,126,276,608.180,PR,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,127,276,556.940,PR,Universidad Central del Caribe School of Medicine,Universidad Central del Caribe School of Medicine,"Admission Officer 787-798-3001, ext. 2403, 2404 | 7877983001",7877983001,admissions@uccaribe.edu,http://www.uccaribe.edu,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,128,276,505.699,PR,University of Puerto Rico School of Medicine,University of Puerto Rico School of Medicine,Ruth Marilyn Rivera | 7877582525,7877582525,ruth.rivera11@upr.edu,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,129,276,454.458,RI,The Warren Alpert Medical School of Brown University,The Warren Alpert Medical School of Brown University,The Warren Alpert Medical School of Brown University Office of Ad,,medschool_admissions@brown.edu,https://admission.med.brown.edu/apply/application-process,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,130,276,394.217,SC,Medical University of South Carolina College of Medicine,Medical University of South Carolina College of Medicine,MUSC COM Office of Admissions | 8437923283,8437923283,COM-Admissions@musc.edu,https://medicine.musc.edu/programs/doctor- medicine/admissions/selection-criteria,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,131,276,324.976,SC,University of South Carolina School of Medicine Columbia,University of South Carolina School of Medicine Columbia,Mrs. Shelley Streeter | 8032163625,8032163625,shelley.streeter@uscmed.sc.edu,https://sc.edu/study/colleges_schools/medicine/internal/students/m d_program/md_policies_and_procedures/documents/uscsomc_ad m_109.pdf,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,132,276,299.736,SC,University of South Carolina School of Medicine Greenville,University of South Carolina School of Medicine Greenville,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,133,276,274.496,SD,"University of South Dakota, Sanford School of Medicine","University of South Dakota, Sanford School of Medicine",,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,134,276,249.255,TN,East Tennessee State University James H. Quillen College of Medicine,East Tennessee State University James H. Quillen College of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,135,276,198.014,TN,Meharry Medical College,Meharry Medical College,"Dr. Theodora Pinnock, Associate Dean for Student Affairs & Admis | 6153276057",6153276057,tpinnock@mmc.edu,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,136,276,172.774,TN,"Thomas F. Frist, Jr. College of Medicine at Belmont University","Thomas F. Frist, Jr. College of Medicine at Belmont University",,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,137,276,121.533,TN,University of Tennessee Health Science Center College of Medicine,University of Tennessee Health Science Center College of Medicine,"Dr. Dustin Fulton, Assistant Dean For Admissions | 9014485400",9014485400,comadmissions@uthsc.edu,https://www.uthsc.edu/medicine/admissions/index.php,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,138,276,96.293,TN,Vanderbilt University School of Medicine,Vanderbilt University School of Medicine,,,,,,
