school_id,school_name,degree_type,aacom_profile_url,aacom_profile_title,match_status,match_score,fetch_status,extraction_status,stats_academic_year,metric_population,metric_type,mcat_mean,overall_gpa_mean,oldest_mcat_considered,latest_mcat_accepted,evidence_text,source_last_checked,data_confidence,review_status,notes
do_lecom_elmira_lake_erie_college_of_osteopathic_medicine_elmira_elmira_new_york,Lake Erie College of Osteopathic Medicine – Elmira,DO,https://www.aacom.org/detail-pages/com/lecom-at-elmira,Lake Erie College of Osteopathic Medicine | AACOM,safe_match,1.54,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,502.3,3.64,,,"MCAT/GPA Information Mean MCAT Score 502.3 Avg. Cum. Undergrad GPA Score 3.64 Oldest MCAT Considered: July 1, 2022 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (814) 866-6641 Phone admissions1@lecom.edu Email https://lecom.edu/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $41,825 Erie and Seton Hill; $44,875 Elmira; $44,000 Jacksonville Out-of-State Tuition $41,825 Erie and Seton Hill; $44,875 Elmira; $44,000 Jacksonville Fees Annual Fees In-State Resident Fees $3,565 Erie, $3,227.89 Seton Hill, $3,269.89 Elmira & Jacksonville Out-of-State",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_lecom_lake_erie_college_of_osteopathic_medicine_erie_erie_pennsylvania,Lake Erie College of Osteopathic Medicine – Erie,DO,https://www.aacom.org/detail-pages/com/lake-erie-college-of-osteopathic-medicine,Lake Erie College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,502.3,3.64,,,"MCAT/GPA Information Mean MCAT Score 502.3 Avg. Cum. Undergrad GPA Score 3.64 Oldest MCAT Considered: July 1, 2022 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (814) 866-6641 Phone admissions1@lecom.edu Email https://lecom.edu/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $41,825 Erie and Seton Hill; $44,875 Elmira; $44,000 Jacksonville Out-of-State Tuition $41,825 Erie and Seton Hill; $44,875 Elmira; $44,000 Jacksonville Fees Annual Fees In-State Resident Fees $3,565 Erie, $3,227.89 Seton Hill, $3,269.89 Elmira & Jacksonville Out-of-State",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_lecom_jacksonville_lake_erie_college_of_osteopathic_medicine_jacksonville_jackso,Lake Erie College of Osteopathic Medicine – Jacksonville,DO,https://www.aacom.org/detail-pages/com/lake-erie-college-of-osteopathic-medicine-at-jacksonville-university,Lake Erie College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,502.3,3.64,,,"MCAT/GPA Information Mean MCAT Score 502.3 Avg. Cum. Undergrad GPA Score 3.64 Oldest MCAT Considered: July 1, 2022 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (814) 866-6641 Phone admissions1@lecom.edu Email https://lecom.edu/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $41,825 Erie and Seton Hill; $44,875 Elmira; $44,000 Jacksonville Out-of-State Tuition $41,825 Erie and Seton Hill; $44,875 Elmira; $44,000 Jacksonville Fees Annual Fees In-State Resident Fees $3,565 Erie, $3,227.89 Seton Hill, $3,269.89 Elmira & Jacksonville Out-of-State",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_lecom_seton_hill_lake_erie_college_of_osteopathic_medicine_seton_hill_greensburg,Lake Erie College of Osteopathic Medicine – Seton Hill,DO,https://www.aacom.org/detail-pages/com/lecom-at-seton-hill,Lake Erie College of Osteopathic Medicine | AACOM,safe_match,1.16,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,502.3,3.64,,,"MCAT/GPA Information Mean MCAT Score 502.3 Avg. Cum. Undergrad GPA Score 3.64 Oldest MCAT Considered: July 1, 2022 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (814) 866-6641 Phone admissions1@lecom.edu Email https://lecom.edu/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $41,825 Erie and Seton Hill; $44,875 Elmira; $44,000 Jacksonville Out-of-State Tuition $41,825 Erie and Seton Hill; $44,875 Elmira; $44,000 Jacksonville Fees Annual Fees In-State Resident Fees $3,565 Erie, $3,227.89 Seton Hill, $3,269.89 Elmira & Jacksonville Out-of-State",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_lucom_liberty_university_college_of_osteopathic_medicine_lynchburg_virginia,Liberty University College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/liberty-university-college-of-osteopathic-medicine,Liberty University College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2025-26,AACOM COM-submitted profile,aacom_reported_mean,503.3,3.63,,,"MCAT/GPA Information Mean MCAT Score 503.3 Avg. Cum. Undergrad GPA Score 3.63 Oldest MCAT Considered: May 5, 2023 Latest MCAT Score Accepted: January 15, 2027 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (434) 592-7444 Phone lucomadmissions@liberty.edu Email https://www.liberty.edu/lucom/admissions/ Website Tuition, Fees & Financial Aid 2025-26 Academic Year (update to 2026/2027 rates) Tuition In-State Tuition $51,170 Out-of-State Tuition $51,170 Fees Annual Fees In-State Resident Fees $4,775 Out-of-State Resident Fees $4,775 Health Insurance Fee $0 Tuition Fees Include Computer Health Service Lab Student Activities Student Services Other Anatomy, Clinical M",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_lmu_dcom_lincoln_memorial_university_debusk_college_of_osteopathic_medicine_harr,Lincoln Memorial University-DeBusk College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/lincoln-memorial-university-debusk-college-of-osteopathic-medicine,Lincoln Memorial University-DeBusk College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,497,3.6,,,"MCAT/GPA Information Mean MCAT Score 497.0 Avg. Cum. Undergrad GPA Score 3.60 Oldest MCAT Considered: May 1, 2023 Latest MCAT Score Accepted: February 28, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (423) 869-7090 Phone dcomadmissions@lmunet.edu Email https://www.lmunet.edu/debusk-college-of-osteopathic-medicine/do/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $59,550 - all campuses Out-of-State Tuition $59,550 - all campuses Fees Annual Fees In-State Resident Fees $656 - all campuses Out-of-State Resident Fees $656 - all campuses Health Insurance Fee $4,392 - all campuses Tuit",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_lmu_dcom_knoxville_lincoln_memorial_university_debusk_college_of_osteopathic_med,Lincoln Memorial University-DeBusk College of Osteopathic Medicine – Knoxville,DO,https://www.aacom.org/detail-pages/com/dcom-at-lmu-knoxville,Lincoln Memorial University-DeBusk College of Osteopathic Medicine | AACOM,safe_match,1.58,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,497,3.6,,,"MCAT/GPA Information Mean MCAT Score 497.0 Avg. Cum. Undergrad GPA Score 3.60 Oldest MCAT Considered: May 1, 2023 Latest MCAT Score Accepted: February 28, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (423) 869-7090 Phone dcomadmissions@lmunet.edu Email https://www.lmunet.edu/debusk-college-of-osteopathic-medicine/do/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $59,550 - all campuses Out-of-State Tuition $59,550 - all campuses Fees Annual Fees In-State Resident Fees $656 - all campuses Out-of-State Resident Fees $656 - all campuses Health Insurance Fee $4,392 - all campuses Tuit",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_lmu_dcom_orange_park_lincoln_memorial_university_debusk_college_of_osteopathic_m,Lincoln Memorial University-DeBusk College of Osteopathic Medicine – Orange Park,DO,https://www.aacom.org/detail-pages/com/lmu-dcom-at-orange-park,Lincoln Memorial University-DeBusk College of Osteopathic Medicine | AACOM,safe_match,1.62,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,497,3.6,,,"MCAT/GPA Information Mean MCAT Score 497.0 Avg. Cum. Undergrad GPA Score 3.60 Oldest MCAT Considered: May 1, 2023 Latest MCAT Score Accepted: February 28, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (423) 869-7090 Phone dcomadmissions@lmunet.edu Email https://www.lmunet.edu/debusk-college-of-osteopathic-medicine/do/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $59,550 - all campuses Out-of-State Tuition $59,550 - all campuses Fees Annual Fees In-State Resident Fees $656 - all campuses Out-of-State Resident Fees $656 - all campuses Health Insurance Fee $4,392 - all campuses Tuit",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_mu_wcom_marian_university_tom_and_julie_wood_college_of_osteopathic_medicine_ind,Marian University Tom and Julie Wood College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/marian-university-college-of-osteopathic-medicine,Marian University Tom and Julie Wood College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,500.8,3.77,,,"MCAT/GPA Information Mean MCAT Score 500.8 Avg. Cum. Undergrad GPA Score 3.77 Oldest MCAT Considered: January 1, 2024 Latest MCAT Score Accepted: December 31, 2026 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (317) 955-6400 Phone COMadmissions@marian.edu Email https://www.marian.edu/osteopathic-medical-school/admissions/index.php Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $63,600 Out-of-State Tuition $63,600 Fees Annual Fees In-State Resident Fees $1,500 Out-of-State Resident Fees $1,500 Health Insurance Fee $4,974 Tuition Fees Include Health Service Lab Student Activities Student Services Te",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_msom_meritus_school_of_osteopathic_medicine_hagerstown_maryland,Meritus School of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/meritus-school-of-osteopathic-medicine,Meritus School of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,500.5,3.55,,,"MCAT/GPA Information Mean MCAT Score 500.5 Avg. Cum. Undergrad GPA Score 3.55 Oldest MCAT Considered: January 1, 2023 Latest MCAT Score Accepted: January 1, 2026 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (301) 790-8400 Phone admissions@msom.org Email https://msom.org/admissions/admissions-requirements Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $59,500 Out-of-State Tuition $59,500 Fees Annual Fees In-State Resident Fees $4,500 Out-of-State Resident Fees $4,500 Health Insurance Fee $5,100 Tuition Fees Include Computer Student Services Technology (not computer) Other Curriculum supports Estimates, Deposits, and Mor",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_msucom_michigan_state_university_college_of_osteopathic_medicine_east_lansing_mi,Michigan State University College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/michigan-state-university-college-of-osteopathic-medicine,Michigan State University College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2025-26,AACOM COM-submitted profile,aacom_reported_mean,506.7,3.75,,,"MCAT/GPA Information Mean MCAT Score 506.7 Avg. Cum. Undergrad GPA Score 3.75 Oldest MCAT Considered: December 31, 2023 Latest MCAT Score Accepted: December 31, 2026 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (517) 353-7740 Phone com.admissions@msu.edu Email https://osteopathicmedicine.msu.edu/future-students/why-msu-college-osteopathic-medicine Website Tuition, Fees & Financial Aid 2025-2026 Academic Year (waiting on 2026/2027 figures) Tuition In-State Tuition $43,776 Out-of-State Tuition $61,838 Fees Annual Fees In-State Resident Fees $82 Out-of-State Resident Fees $82 Health Insurance Fee $2,759 Tuition Fees Include Lab Student Activities Student Servic",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_msucom_michigan_state_university_college_of_osteopathic_medicine_east_lansing_mi,Michigan State University College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/msucom-in-clinton-township,Michigan State University College of Osteopathic Medicine | AACOM,safe_match,1.12,fetched,accepted,2025-26,AACOM COM-submitted profile,aacom_reported_mean,506.7,3.75,,,"MCAT/GPA Information Mean MCAT Score 506.7 Avg. Cum. Undergrad GPA Score 3.75 Oldest MCAT Considered: December 31, 2023 Latest MCAT Score Accepted: December 31, 2026 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (517) 353-7740 Phone com.admissions@msu.edu Email https://osteopathicmedicine.msu.edu/future-students/why-msu-college-osteopathic-medicine Website Tuition, Fees & Financial Aid 2025-2026 Academic Year (waiting on 2026/2027 figures) Tuition In-State Tuition $43,776 Out-of-State Tuition $61,838 Fees Annual Fees In-State Resident Fees $82 Out-of-State Resident Fees $82 Health Insurance Fee $2,759 Tuition Fees Include Lab Student Activities Student Servic",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_msucom_dmc_michigan_state_university_college_of_osteopathic_medicine_detroit_mic,Michigan State University College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/msucom-in-detroit,Michigan State University College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2025-26,AACOM COM-submitted profile,aacom_reported_mean,506.7,3.75,,,"MCAT/GPA Information Mean MCAT Score 506.7 Avg. Cum. Undergrad GPA Score 3.75 Oldest MCAT Considered: December 31, 2023 Latest MCAT Score Accepted: December 31, 2026 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (517) 353-7740 Phone com.admissions@msu.edu Email https://osteopathicmedicine.msu.edu/future-students/why-msu-college-osteopathic-medicine Website Tuition, Fees & Financial Aid 2025-2026 Academic Year (waiting on 2026/2027 figures) Tuition In-State Tuition $43,776 Out-of-State Tuition $61,838 Fees Annual Fees In-State Resident Fees $82 Out-of-State Resident Fees $82 Health Insurance Fee $2,759 Tuition Fees Include Lab Student Activities Student Servic",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_mwu_azcom_midwestern_university_arizona_college_of_osteopathic_medicine_glendale,Midwestern University Arizona College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/arizona-college-of-osteopathic-medicine,Arizona College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,504.1,3.62,,,"MCAT/GPA Information Mean MCAT Score 504.1 Avg. Cum. Undergrad GPA Score 3.62 Oldest MCAT Considered: August 1, 2024 Latest MCAT Score Accepted: June 1, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact 623-572-3275 Phone admissaz@midwestern.edu Email https://www.midwestern.edu Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $80,656 (2026 TBA) Out-of-State Tuition $80,656 (2026 TBA) Fees Annual Fees In-State Resident Fees $750 (2026 TBA) Out-of-State Resident Fees $750 (2026 TBA) Health Insurance Fee $3,738 (2026 TBA) Tuition Fees Include Student Services Estimates, Deposits, and More Estimated An",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_mwu_ccom_midwestern_university_chicago_college_of_osteopathic_medicine_downers_g,Midwestern University Chicago College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/chicago-college-of-osteopathic-medicine-at-midwestern-university,Chicago College of Osteopathic Medicine at Midwestern University | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,508.8,3.66,,,"MCAT/GPA Information Mean MCAT Score 508.8 Avg. Cum. Undergrad GPA Score 3.66 Oldest MCAT Considered: January 1, 2024 Latest MCAT Score Accepted: April 1, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (630) 515-7200 Phone admissIL@midwestern.edu Email https://www.midwestern.edu/admissions Website Tuition, Fees & Financial Aid 2026-2027 Academic Year (Fields marked 'TBA' will be posted when available.) Tuition In-State Tuition $85,232 Out-of-State Tuition $85,232 Fees Annual Fees In-State Resident Fees $TBA Out-of-State Resident Fees $TBA Health Insurance Fee $TBA Tuition Fees Include Lab Student Services Other Estimates, Deposits, ",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_nyitcom_new_york_institute_of_technology_college_of_osteopathic_medicine_old_wes,New York Institute of Technology College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/new-york-institute-of-technology-college-of-osteopathic-medicine,New York Institute of Technology College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,504.6,3.69,,,"MCAT/GPA Information Mean MCAT Score 504.6 Avg. Cum. Undergrad GPA Score 3.69 Oldest MCAT Considered: January 15, 2024 Latest MCAT Score Accepted: January 15, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Main Admissions Contact (516) 686-3997 Phone comadm@nyit.edu Email https://www.nyit.edu/medicine/admissions Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $70,720 Out-of-State Tuition $70,720 Fees Annual Fees In-State Resident Fees $1,729 Out-of-State Resident Fees $1,729 Health Insurance Fee $5,738 Tuition Fees Include Health Service Lab Student Activities Technology (not computer) Estimates, Deposits, and More Estimated Annu",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_nyitcom_jonesboro_new_york_institute_of_technology_college_of_osteopathic_medici,New York Institute of Technology College of Osteopathic Medicine at Arkansas State,DO,https://www.aacom.org/detail-pages/com/nyitcom-at-arkansas-state,New York Institute of Technology College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,504.6,3.69,,,"MCAT/GPA Information Mean MCAT Score 504.6 Avg. Cum. Undergrad GPA Score 3.69 Oldest MCAT Considered: January 15, 2024 Latest MCAT Score Accepted: January 15, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Main Admissions Contact (516) 686-3997 Phone comadm@nyit.edu Email https://www.nyit.edu/medicine/admissions Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $70,720 Out-of-State Tuition $70,720 Fees Annual Fees In-State Resident Fees $1,729 Out-of-State Resident Fees $1,729 Health Insurance Fee $5,738 Tuition Fees Include Health Service Lab Student Activities Technology (not computer) Estimates, Deposits, and More Estimated Annu",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_noordacom_noorda_college_of_osteopathic_medicine_provo_utah,Noorda College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/noorda-college-of-osteopathic-medicine,Noorda College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2025-26,AACOM COM-submitted profile,aacom_reported_mean,501.8,3.47,,,"MCAT/GPA Information Mean MCAT Score 501.8 Avg. Cum. Undergrad GPA Score 3.47 Oldest MCAT Considered: May 4, 2023 Latest MCAT Score Accepted: March 20, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Email Main Admissions Contact (385) 378-5204 Phone admissions@noorda.edu Email https://www.noorda.edu/admissions/ Website Tuition, Fees & Financial Aid 2025-26 Academic Year Tuition In-State Tuition $71,210 Out-of-State Tuition $71,210 Fees Annual Fees In-State Resident Fees $2,635 Out-of-State Resident Fees $2,635 Health Insurance Fee $6,086 Tuition Fees Include Computer Student Activities Student Services Technology (not computer) Estimates, Deposits, and More Estimated ",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_nsu_kpcom_nova_southeastern_university_dr_kiran_c_patel_college_of_osteopathic_m,Nova Southeastern University – Dr. Kiran C. Patel College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/nova-southeastern-university-dr.-kiran-c.-patel-college-of-osteopathic-medicine,Nova Southeastern University Dr. Kiran C. Patel College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,504.5,3.71,,,"MCAT/GPA Information Mean MCAT Score 504.5 Avg. Cum. Undergrad GPA Score 3.71 Oldest MCAT Considered: July 19, 2024 Latest MCAT Score Accepted: January 15, 2027 Accepted Sources for Letters of Recommendation AACOMAS Paper Email Main Admissions Contact (866) 817-4068 Phone hpdadmissionsinfo@nova.edu Email https://osteopathic.nova.edu/degrees/doctoral/osteopathic-medicine-do/index.html#admission Website Tuition, Fees & Financial Aid 2026-2027 Tuition In-State Tuition $73,407 Out-of-State Tuition $73,407 Fees Annual Fees In-State Resident Fees TBA (see Other Fees below) Out-of-State Resident Fees TBA (see Other Fees below) Health Insurance Fee $2,673 Tuition Fees Include Health Service Lab Micr",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_nsu_kpcom_clearwater_nova_southeastern_university_dr_kiran_c_patel_college_of_os,Nova Southeastern University – Dr. Kiran C. Patel College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/nsu-kpcom-in-clearwater,Nova Southeastern University Dr. Kiran C. Patel College of Osteopathic Medicine | AACOM,safe_match,1.58,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,504.5,3.71,,,"MCAT/GPA Information Mean MCAT Score 504.5 Avg. Cum. Undergrad GPA Score 3.71 Oldest MCAT Considered: July 19, 2024 Latest MCAT Score Accepted: January 15, 2027 Accepted Sources for Letters of Recommendation AACOMAS Paper Email Main Admissions Contact (866) 817-4068 Phone hpdadmissionsinfo@nova.edu Email https://osteopathic.nova.edu/degrees/doctoral/osteopathic-medicine-do/index.html#admission Website Tuition, Fees & Financial Aid 2026-2027 Tuition In-State Tuition $73,407 Out-of-State Tuition $73,407 Fees Annual Fees In-State Resident Fees TBA (see Other Fees below) Out-of-State Resident Fees TBA (see Other Fees below) Health Insurance Fee $2,673 Tuition Fees Include Health Service Lab Micr",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_ou_hcom_ohio_university_heritage_college_of_osteopathic_medicine_athens_ohio,Ohio University Heritage College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/ohio-university-heritage-college-of-osteopathic-medicine,Ohio University Heritage College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,503.5,3.68,,,"MCAT/GPA Information Mean MCAT Score 503.5 Avg. Cum. Undergrad GPA Score 3.68 Oldest MCAT Considered: January 1, 2024 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (740) 593-4313 Phone ou-hcom@ohio.edu Email http://www.ohio.edu/medicine/med-admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $38,564 (2026/27 TBA) Out-of-State Tuition $56,284 (2026/27 TBA) Fees Annual Fees In-State Resident Fees $2,578 (2026/27 TBA) Out-of-State Resident Fees $2,578 (2026/27 TBA) Health Insurance Fee $3,098 (2026/27 TBA) Tuition Fees Include Health Service Lab Stu",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_ou_hcom_cleveland_ohio_university_heritage_college_of_osteopathic_medicine_cleve,Ohio University Heritage College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/ou-hcom-cleveland,Ohio University Heritage College of Osteopathic Medicine | AACOM,safe_match,1.20,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,503.5,3.68,,,"MCAT/GPA Information Mean MCAT Score 503.5 Avg. Cum. Undergrad GPA Score 3.68 Oldest MCAT Considered: January 1, 2024 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (740) 593-4313 Phone ou-hcom@ohio.edu Email http://www.ohio.edu/medicine/med-admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $38,564 (2026/27 TBA) Out-of-State Tuition $56,284 (2026/27 TBA) Fees Annual Fees In-State Resident Fees $2,578 (2026/27 TBA) Out-of-State Resident Fees $2,578 (2026/27 TBA) Health Insurance Fee $3,098 (2026/27 TBA) Tuition Fees Include Health Service Lab Stu",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_ou_hcom_dublin_ohio_university_heritage_college_of_osteopathic_medicine_dublin_d,Ohio University Heritage College of Osteopathic Medicine – Dublin,DO,https://www.aacom.org/detail-pages/com/ou-hcom-dublin,Ohio University Heritage College of Osteopathic Medicine | AACOM,safe_match,1.58,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,503.5,3.68,,,"MCAT/GPA Information Mean MCAT Score 503.5 Avg. Cum. Undergrad GPA Score 3.68 Oldest MCAT Considered: January 1, 2024 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (740) 593-4313 Phone ou-hcom@ohio.edu Email http://www.ohio.edu/medicine/med-admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $38,564 (2026/27 TBA) Out-of-State Tuition $56,284 (2026/27 TBA) Fees Annual Fees In-State Resident Fees $2,578 (2026/27 TBA) Out-of-State Resident Fees $2,578 (2026/27 TBA) Health Insurance Fee $3,098 (2026/27 TBA) Tuition Fees Include Health Service Lab Stu",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
